system,query,rank,gate_global_weight,sample_id,source_title,image_path,center_lon,center_lat,coarse_rank,relevance,sol_confidence,sol_visible_evidence,relevant,terra_confidence,terra_visible_evidence
gated_highres,container ship,11,0.5933382511138916,w145348065_US_20,An aerial image. It shows: Railway siding for service.,/data/tessera_dataset/image-emb-text/images6/w145348065_US_20.jpg,-105.77214762821995,31.23302593033174,31,1,0.98,A freight train carrying rectangular intermodal containers is visible in a dry inland setting; no ship or water is visible.,False,0.99,A freight train runs through sandy terrain; no watercraft is visible.
gated_highres,container ship,12,0.5933382511138916,w13898311_US_21,An aerial image. It shows: Railway siding with rails.,/data/tessera_dataset/image-emb-text/images7/w13898311_US_21.jpg,-113.56412953155404,42.77192326704163,32,1,0.91,A distant freight train with several container-like railcars is visible beside roads; no vessel is present.,False,0.99,Rail lines and freight railcars are visible beside a roadway; no ship is visible.
gated_highres,container ship,13,0.5933382511138916,a79584436_US_17,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images6/a79584436_US_17.jpg,-122.3408502844106,47.54880748690656,25,1,0.96,"Harbor piers and a small cluster of colored rectangular objects resembling containers on shore, but no container ship is visible.",False,0.82,"A waterfront terminal, piers, and stacks of colored containers are visible, but no distinct container ship is visible."
gated_highres,container ship,14,0.5933382511138916,a16786769_FI_20,An aerial image. It shows: Ferry terminal station with block building.,/data/tessera_dataset/image-emb-text/images3/a16786769_FI_20.jpg,24.92201399560763,60.15421715893385,78,1,0.9,"A large waterfront quay or terminal structure is visible beside open water, but no ship or stacked containers can be seen.",False,0.97,"A dockside building, road, and empty water frontage are visible; no vessel is discernible."
gated_highres,container ship,15,0.5933382511138916,a365017913_US_17,An aerial image. It shows: Industrial area.,/data/tessera_dataset/image-emb-text/images6/a365017913_US_17.jpg,-75.12888375,39.93577205,30,1,0.94,"Waterfront warehouse and industrial complex with small dock structures, but no container ship or visible container cargo.",False,0.94,"Industrial waterfront buildings, lots, and docks are visible, but no identifiable container ship is present."
gated_highres,container ship,16,0.5933382511138916,w859868814_US_20,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images3/w859868814_US_20.jpg,-124.18164969562714,41.74415813173292,3,1,0.91,"Two long narrow vessels or barges are visible near shore, but neither visibly resembles a container ship or carries identifiable containers.",False,0.88,"Two narrow small vessels or barges are visible offshore, with no visible container stacks."
gated_highres,container ship,17,0.5933382511138916,w1011441258_US_19,An aerial image. It shows: Ruined pier made by man.,/data/tessera_dataset/image-emb-text/images3/w1011441258_US_19.jpg,-74.06603959521769,40.61884268555302,45,1,0.91,"Long narrow pier or barge-like structure extending from shore, but no recognizable container stacks or container-ship form.",True,0.7,"A long vessel alongside the waterfront has a deck covered by repeated rectangular multicolored cargo-like units, consistent with a container-carrying ship or barge."
gated_highres,container ship,18,0.5933382511138916,n1263607745_FI_20,An aerial image. It shows: Slipway on leisure land.,/data/tessera_dataset/image-emb-text/images3/n1263607745_FI_20.jpg,24.9434200634246,60.176839891071154,61,1,0.97,Waterfront with a narrow dock and several small boats; no container ship is visible.,False,0.96,A shoreline road and several small boats are visible; none appears to be a container ship.
gated_highres,container ship,19,0.5933382511138916,w859499917_US_19,An aerial image. It shows: Swing bridge for cycleway.,/data/tessera_dataset/image-emb-text/images3/w859499917_US_19.jpg,-122.35359124458353,47.57144319455557,68,1,0.94,"Canal or river crossed by a highway bridge, with only a small partial boat-like object at the left edge; no container ship.",False,0.98,A highway bridge and water are visible; no vessel is discernible.
gated_highres,container ship,20,0.5933382511138916,w1083421041_US_20,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images5/w1083421041_US_20.jpg,-120.13304324978004,39.17457438671963,98,1,0.98,Long pier or breakwater in open water with a tiny small craft nearby; no container ship.,False,0.97,A long pier and a small white boat are visible; no container ship is present.
gated_highres,container ship,21,0.5933382511138916,a803675198_FI_18,An aerial image. It shows: Marina with sanitary dump station available.,/data/tessera_dataset/image-emb-text/images3/a803675198_FI_18.jpg,28.09365975027617,63.20570951780508,74,1,0.97,"A waterfront marina or dock with small narrow vessels is visible, but no container ship.",False,0.98,"Aerial view of a marina with small boats, docks, and shoreline facilities; no container ship is visible."
gated_highres,container ship,22,0.5933382511138916,w503873808_US_21,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images6/w503873808_US_21.jpg,-73.99736202755207,40.58850597854635,97,1,0.99,Waterfront marina with empty slips and small-boat infrastructure; no container ship visible.,False,0.99,Marina basin with multiple small recreational boats and finger docks; no container ship is visible.
gated_highres,container ship,23,0.5933382511138916,w168874141_FI_20,An aerial image. It shows: Pier with mooring facilities.,/data/tessera_dataset/image-emb-text/images4/w168874141_FI_20.jpg,25.238946170145745,60.25036644584856,84,1,0.98,Marina with many small recreational boats and docks; maritime scene but no container ship.,False,0.99,Several docks lined with small boats in a marina; no container ship is visible.
gated_highres,container ship,24,0.5933382511138916,w168874142_FI_20,An aerial image. It shows: Pier with mooring facilities.,/data/tessera_dataset/image-emb-text/images7/w168874142_FI_20.jpg,25.239226906126497,60.250855856593816,91,1,0.99,Marina docks with numerous small recreational boats; no container ship visible.,False,0.99,Marina slips containing small white boats and yachts; no container ship is visible.
gated_highres,container ship,25,0.5933382511138916,w738644609_US_21,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images4/w738644609_US_21.jpg,-73.92872025985437,40.588667759632685,75,1,0.99,Many small recreational boats are moored at a marina; none resembles a container ship.,False,0.99,Cluster of small recreational boats moored near waterfront buildings; no container ship is visible.
gated_highres,container ship,26,0.5933382511138916,n356541983_US_19,An aerial image. It shows: Dock located along the waterway.,/data/tessera_dataset/image-emb-text/images6/n356541983_US_19.jpg,-122.3734561,47.2695441,88,1,0.98,Covered marina slips or clustered small boats at the edge of open water; no container ship.,False,0.97,Waterfront marina or covered-berth structures with small vessels; no container ship is visible.
gated_highres,container ship,27,0.5933382511138916,w970600675_CH_19,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images4/w970600675_CH_19.jpg,8.9180708,47.2253313,80,1,0.99,Several small recreational boats are docked beside a roofed waterfront structure; no container ship is visible.,False,0.99,Three small recreational boats beside a large roofed dock structure; no container ship is visible.
gated_highres,container ship,28,0.5933382511138916,a391071089_US_19,An aerial image. It shows: Building that serves as post depot.,/data/tessera_dataset/image-emb-text/images3/a391071089_US_19.jpg,-75.02482095920205,39.869121121248384,46,1,0.96,"Large logistics warehouse with parked trailers, tangentially related to freight containers but no ship or water is visible.",False,0.99,"Large warehouse, road, parked trailers, and loading area; no water or container ship is visible."
gated_highres,container ship,29,0.5933382511138916,a1030549690_US_17,An aerial image. It shows: Post depot building.,/data/tessera_dataset/image-emb-text/images7/a1030549690_US_17.jpg,-122.32315911007632,47.22732851077759,19,1,0.95,Warehouse loading area with many parked trailers and trucks; freight-related but no container ship or water visible.,False,0.99,Warehouse loading docks and numerous trailers or containers on land; no container ship is visible.
gated_highres,container ship,30,0.5933382511138916,n1493609430_CH_20,An aerial image. It shows: Recycling facility.,/data/tessera_dataset/image-emb-text/images5/n1493609430_CH_20.jpg,6.964969203499416,46.06816854261639,39,1,0.9,Several trucks or trailers and rectangular freight units are visible in an industrial lot; no ship or water is visible.,False,0.99,Ground-level aerial view of trucks or trailers in a paved yard; no container ship is visible.
gated_highres,container ship,31,0.5933382511138916,a231289347_US_19,An aerial image. It shows: Warehouse.,/data/tessera_dataset/image-emb-text/images7/a231289347_US_19.jpg,-122.32882801043752,47.54217246447092,37,1,0.86,Industrial warehouses and loading areas with trucks or trailers are visible; no ship is present.,False,0.98,"A large warehouse roof, paved loading area, trucks, and small stacked objects are visible; no container ship is visible."
gated_highres,container ship,32,0.5933382511138916,a987494383_US_19,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images6/a987494383_US_19.jpg,-74.00644840000001,40.6874941,86,1,0.82,Large roofed rectangular pier or waterfront industrial structure surrounded partly by water; no identifiable container ship or container stacks.,False,0.88,"A large flat-roofed or flat-deck rectangular structure beside water is visible, but there are no visible stacked shipping containers or identifiable container ship features."
gated_highres,container ship,33,0.5933382511138916,w533240511_US_17,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images6/w533240511_US_17.jpg,-81.07846818408967,32.07829643954712,4,1,0.72,"A long narrow vessel-like object lies along the shoreline, but no container stacks or characteristic container-ship form are visible.",True,0.82,"A long narrow vessel is visibly moored along the shoreline, with a long segmented cargo area consistent with a container ship."
gated_highres,container ship,34,0.5933382511138916,w898567876_US_20,An aerial image. It shows: Railway track.,/data/tessera_dataset/image-emb-text/images2/w898567876_US_20.jpg,-117.4238953,34.2265747,29,0,1.0,Road or rail corridor on land; no watercraft or containers visible.,False,0.99,"Parallel railway tracks, ballast, vegetation, and a few rail vehicles are visible; no watercraft or container ship is present."
gated_highres,container ship,35,0.5933382511138916,n5324844922_US_19,An aerial image. It shows: Railway yard.,/data/tessera_dataset/image-emb-text/images7/n5324844922_US_19.jpg,-83.39846879891226,41.15070047350416,43,0,1.0,Roadway and trees only; no watercraft or containers are visible.,False,0.99,Railway tracks run through a wooded area; no ship or containers on a vessel are visible.
gated_highres,container ship,36,0.5933382511138916,n9966616389_US_22,An aerial image. It shows: Power pole.,/data/tessera_dataset/image-emb-text/images7/n9966616389_US_22.jpg,-84.42704534543611,30.486621870256545,52,0,1.0,Road beside dense vegetation; no watercraft visible.,False,0.99,Multiple railway tracks and dense trees are visible; no container ship is visible.
gated_highres,container ship,37,0.5933382511138916,w97095262_FI_21,An aerial image. It shows: Siding railway line with electrified contact line for the trains.,/data/tessera_dataset/image-emb-text/images7/w97095262_FI_21.jpg,22.7863095,63.5935818,53,0,1.0,Multi-lane roadway bordered by vegetation and buildings; no ship visible.,False,0.99,"A rail corridor with parallel tracks, overhead lines, and surrounding vegetation is visible; no ship is present."
gated_highres,container ship,38,0.5933382511138916,w38491095_FI_21,An aerial image. It shows: Primary road with asphalt surface.,/data/tessera_dataset/image-emb-text/images4/w38491095_FI_21.jpg,24.67606356978787,62.01470925750749,54,0,1.0,Forested area crossed by roads; no water or ship visible.,False,0.99,Railway tracks cross through dense forest; no vessel or container ship is visible.
gated_highres,container ship,39,0.5933382511138916,w544688930_US_21,An aerial image. It shows: Rail spur service.,/data/tessera_dataset/image-emb-text/images7/w544688930_US_21.jpg,-81.83081098074345,30.386887793641968,57,0,1.0,Large paved vehicle parking area with rows of small vehicles; no ship visible.,False,0.99,A rail yard with many parallel tracks and railcars is visible; no watercraft or container ship is present.
gated_highres,container ship,40,0.5933382511138916,w7906216_US_21,An aerial image. It shows: Railway yard in service.,/data/tessera_dataset/image-emb-text/images7/w7906216_US_21.jpg,-88.04704972791441,30.719966149723984,58,0,1.0,"Rail lines, roads, buildings, and parked cars; no ship or container vessel visible.",False,0.99,"Railway tracks, paved industrial lots, vehicles, and buildings are visible; no container ship is visible."
gated_highres,container ship,41,0.5933382511138916,w224937755_US_18,An aerial image. It shows: Rail spur service.,/data/tessera_dataset/image-emb-text/images4/w224937755_US_18.jpg,-84.59596903753175,37.05792916652579,59,0,1.0,Roadway with several trucks or trailers; no watercraft visible.,False,0.99,Highway lanes with several trucks and cars; no waterborne vessel is visible.
gated_highres,container ship,42,0.5933382511138916,w519774866_US_20,An aerial image. It shows: Railway siding with rails.,/data/tessera_dataset/image-emb-text/images7/w519774866_US_20.jpg,-83.11340396250833,42.4476029302644,83,0,1.0,Railway tracks and adjacent roads or cleared ground; no watercraft visible.,False,0.99,Multiple railroad tracks and adjacent vegetation are visible; no ship is present.
gated_highres,container ship,43,0.5933382511138916,w80513454_US_18,An aerial image. It shows: Floating barrier on the waterway.,/data/tessera_dataset/image-emb-text/images2/w80513454_US_18.jpg,-85.08458201920212,35.23005706227364,90,0,1.0,Floating linear barrier or buoy line across water; no vessel visible.,False,0.99,Open water with a line of small circular floating markers; no vessel or containers are visible.
gated_highres,container ship,44,0.5933382511138916,n1473516583_CH_20,An aerial image. It shows: Railway level crossing.,/data/tessera_dataset/image-emb-text/images2/n1473516583_CH_20.jpg,6.5618113,46.5452069,2,0,0.99,Industrial yard with a long white-roofed trailer or structure; no waterborne vessel or container ship.,False,0.99,A semi-trailer truck and industrial yard pavement are visible; this is not a waterborne container ship.
gated_highres,container ship,45,0.5933382511138916,w490595651_US_20,An aerial image. It shows: Rail spur service.,/data/tessera_dataset/image-emb-text/images5/w490595651_US_20.jpg,-121.85002425278049,38.02383179640378,5,0,0.99,"Industrial buildings, roads, and piping or conveyor infrastructure are visible; no ship.",False,0.98,"Industrial buildings, roadways, and rail infrastructure are visible; no ship or container terminal waterfront is visible."
gated_highres,container ship,46,0.5933382511138916,w824137667_CH_20,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images6/w824137667_CH_20.jpg,6.6932394,47.0644382,7,0,0.99,A small recreational boat is moored to a short dock; it is not a container ship.,False,0.97,A small white recreational-looking boat is moored at a dock; it is not a container ship.
gated_highres,container ship,47,0.5933382511138916,a539950410_US_17,An aerial image. It shows: Breakwater structure.,/data/tessera_dataset/image-emb-text/images4/a539950410_US_17.jpg,-114.77312311459382,36.03194642430424,10,0,0.99,"Open water, breakwaters, and tiny small craft are visible; no container ship.",False,0.95,"Dark water, long narrow floating or shoreline structures, and small boats are visible; no container ship or stacked containers are visible."
gated_highres,container ship,48,0.5933382511138916,a779832897_US_19,An aerial image. It shows: Building identified as silo.,/data/tessera_dataset/image-emb-text/images5/a779832897_US_19.jpg,-93.33232107304944,44.784057054043686,11,0,0.99,"Industrial facility with tanks, pipes, and buildings; no watercraft or container ship visible.",False,0.99,"An industrial facility with tanks, pipework, vehicles, and structures is visible; no vessel is visible."
gated_highres,container ship,49,0.5933382511138916,w1080422118_US_19,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images7/w1080422118_US_19.jpg,-84.7097273162115,34.11213511729569,14,0,0.99,Several roofed dock structures or covered slips beside shore; no ship or stacked containers visible.,False,0.91,"Several long white docked vessels or barge-like structures are visible, but no container stacks or identifiable container ship are visible."
gated_highres,container ship,50,0.5933382511138916,w401969895_CH_18,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images4/w401969895_CH_18.jpg,8.771849719185703,46.15008625295961,16,0,0.99,Curved concrete pier or breakwater beside a small blue-roofed structure; no container ship visible.,False,0.99,A curved concrete pier or breakwater beside water and a small blue-covered object are visible; no container ship is present.
gated_highres,container ship,51,0.5933382511138916,a962801725_CH_20,An aerial image. It shows: Industrial building.,/data/tessera_dataset/image-emb-text/images5/a962801725_CH_20.jpg,6.9737092,46.2439659,18,0,0.99,Large industrial warehouse and surrounding waste or materials yard; no ship or maritime setting visible.,False,0.99,"Large warehouse roof, paved yard, machinery, and trucks; no vessel is visible."
gated_highres,container ship,52,0.5933382511138916,w628736321_US_21,An aerial image. It shows: Lock gate along waterway.,/data/tessera_dataset/image-emb-text/images7/w628736321_US_21.jpg,-90.14880115134405,38.86729288369952,20,0,0.99,Concrete piers or breakwaters extending into water with circular structures; no ship visible.,False,0.98,"Waterfront piers and circular dock structures are visible, but no container ship is present."
gated_highres,container ship,53,0.5933382511138916,a1144582651_US_20,An aerial image. It shows: Commercial building.,/data/tessera_dataset/image-emb-text/images6/a1144582651_US_20.jpg,-90.16234254232656,32.23496572306354,21,0,0.99,Industrial yard and warehouse; no vessel or shipping containers visibly identifiable.,False,0.99,"Industrial yard with a building, parked vehicles, and equipment; no ship is visible."
gated_highres,container ship,54,0.5933382511138916,w725951923_US_20,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images7/w725951923_US_20.jpg,-120.14092821261956,39.16774144977961,22,0,0.99,Long narrow pier or breakwater in open water; no ship visible.,False,0.98,A narrow pier extends into open water with small vehicles or equipment on it; no vessel is visible.
gated_highres,container ship,55,0.5933382511138916,w80513451_US_21,An aerial image. It shows: Floating barrier on the waterway.,/data/tessera_dataset/image-emb-text/images2/w80513451_US_21.jpg,-85.08442586560804,35.23159038877938,24,0,0.99,Floating booms and circular offshore structures; no ship visible.,False,0.99,Floating red boom and dock infrastructure in water; no container ship is visible.
gated_highres,container ship,56,0.5933382511138916,a416466700_US_19,An aerial image. It shows: Dock located along the waterway.,/data/tessera_dataset/image-emb-text/images7/a416466700_US_19.jpg,-122.39587961745032,47.26872899652282,26,0,0.99,Waterfront industrial facility with piers and loading structures; no ship visible.,False,0.97,Industrial waterfront with loading structures and small floating dock elements; no container ship is visible.
gated_highres,container ship,57,0.5933382511138916,w92349276_CH_19,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images7/w92349276_CH_19.jpg,8.977667882655807,47.66492579344445,27,0,0.99,Small recreational yachts moored at a dock; not a container ship.,False,1.0,A white recreational yacht is moored at a dock; it is not a container ship.
gated_highres,container ship,58,0.5933382511138916,w309657036_CH_18,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images4/w309657036_CH_18.jpg,8.766384621467388,46.153874902217694,34,0,0.99,A narrow pier or floating dock extends over open water; no vessel or containers are visible.,False,0.99,"A small pier or floating dock is visible in open water, without any ship."
gated_highres,container ship,59,0.5933382511138916,w871973314_US_17,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images3/w871973314_US_17.jpg,-122.3685096,47.585259,35,0,0.99,Dark water borders a small shoreline structure and narrow pier; no ship or cargo containers are visible.,False,0.99,"Shoreline, vegetation, road, and a small dock are visible; no vessel is present."
gated_highres,container ship,60,0.5933382511138916,a705214906_US_19,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images6/a705214906_US_19.jpg,-75.13919569953737,39.95036356567488,36,0,0.99,A marina-like pier with many small white boats is visible; there is no large cargo vessel or container load.,False,0.99,Marina-like dock with many small boats; no container ship is visible.
gated_highres,container ship,61,0.5933382511138916,n5264647136_US_21,An aerial image. It shows: Slipway on leisure land.,/data/tessera_dataset/image-emb-text/images7/n5264647136_US_21.jpg,-88.56224149287172,30.34566661554821,38,0,0.99,An empty waterfront basin with several short finger piers is visible; no vessel or containers are present.,False,0.99,Waterfront with multiple narrow piers and small docked craft; no container ship is visible.
gated_highres,container ship,62,0.5933382511138916,a396819803_US_20,An aerial image. It shows: Warehouse.,/data/tessera_dataset/image-emb-text/images7/a396819803_US_20.jpg,-118.05007144375932,33.955401568279584,40,0,0.99,"A large inland warehouse and parking complex is visible, with roads and vehicles but no ship, water, or clearly identifiable container cargo.",False,1.0,Large warehouse and parking complex beside rail lines; no ship or container vessel is visible.
gated_highres,container ship,63,0.5933382511138916,w458946582_US_20,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images5/w458946582_US_20.jpg,-122.63602484311036,38.9452197643516,41,0,0.99,Open water with several narrow docks or piers; no ship is visible.,False,0.99,Several small shoreline piers extending into open water; no container ship is visible.
gated_highres,container ship,64,0.5933382511138916,a614125644_US_21,An aerial image. It shows: Man-made bridge.,/data/tessera_dataset/image-emb-text/images6/a614125644_US_21.jpg,-73.81038883486212,40.59594884391984,42,0,0.99,Bridge or causeway structure with construction equipment in the water; no container ship is visible.,False,1.0,A bridge structure crossing water; no vessel is visible.
gated_highres,container ship,65,0.5933382511138916,w457239099_US_21,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images7/w457239099_US_21.jpg,-87.43645950078064,34.78414910623036,44,0,0.99,Shoreline and a small angular dock; no ship is visible.,False,0.99,Small industrial waterfront pier and shoreline; no container ship is visible.
gated_highres,container ship,66,0.5933382511138916,w379488807_US_20,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images7/w379488807_US_20.jpg,-83.5621002,42.2045051,47,0,0.99,Small dock beside a wooded shoreline; no vessel is visible.,False,0.99,Small T-shaped dock along a wooded shoreline; no container ship is visible.
gated_highres,container ship,67,0.5933382511138916,w10250203_US_20,"An aerial image. It shows: Slipway on service road, used as leisure land.",/data/tessera_dataset/image-emb-text/images3/w10250203_US_20.jpg,-124.1828676641103,41.74181762338557,48,0,0.99,Harbor breakwaters and small piers with no ship present.,False,0.99,Narrow waterway entrance with breakwaters and road infrastructure; no container ship is visible.
gated_highres,container ship,68,0.5933382511138916,w491779884_US_21,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images4/w491779884_US_21.jpg,-81.05242678563025,29.28000886998269,49,0,0.99,Several small docks extending into water; no vessel is visible.,False,0.99,Two small docks projecting from a shoreline into water; no container ship is visible.
gated_highres,container ship,69,0.5933382511138916,n5138942656_US_19,An aerial image. It shows: Marina on leisure land.,/data/tessera_dataset/image-emb-text/images7/n5138942656_US_19.jpg,-76.7117116,43.3435223,50,0,0.99,"Marina slips, small boats, and a marked structure in the water; no container ship is visible.",False,0.98,Marina-like area with small white boats and a small red craft near a pier; no container ship is visible.
gated_highres,container ship,70,0.5933382511138916,w27460522_US_21,An aerial image. It shows: Lock gate on waterway.,/data/tessera_dataset/image-emb-text/images3/w27460522_US_21.jpg,-120.696828580712,45.71962952114524,51,0,0.99,Waterway with concrete docks or lock structures; no ship or stacked containers visible.,False,0.99,Port piers and quay infrastructure around a water channel; no container ship is visibly present.
gated_highres,container ship,71,0.5933382511138916,w792708926_US_21,An aerial image. It shows: Movable bascule bridge for railway traffic. It is electrified with contact line.,/data/tessera_dataset/image-emb-text/images6/w792708926_US_21.jpg,-73.59413317868888,41.03087507242691,55,0,0.99,Bridge or dam-like structure crossing water; no container ship visible.,False,0.99,Dockside infrastructure and small vessels are visible; no container ship is visible.
gated_highres,container ship,72,0.5933382511138916,w1083421036_US_18,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images4/w1083421036_US_18.jpg,-120.13129974607034,39.1766043159728,56,0,0.99,Open water with narrow piers or breakwaters and a tiny small craft-like speck; no container ship.,False,0.99,Open water with piers and small boats; no container ship is visible.
gated_highres,container ship,73,0.5933382511138916,a509733229_US_21,An aerial image. It shows: Man-made bridge.,/data/tessera_dataset/image-emb-text/images7/a509733229_US_21.jpg,-92.8600542,41.2819257,60,0,0.99,Long narrow bridge or industrial crossing over water; no container ship visible.,False,0.96,"A narrow elongated vessel or structure spans the water, without visible stacked shipping containers or container-ship form."
gated_highres,container ship,74,0.5933382511138916,w614978148_US_18,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images6/w614978148_US_18.jpg,-120.1431631,39.1521992,62,0,0.99,Open water with piers or breakwaters and a tiny small craft-like speck; no ship or containers visible.,False,0.99,Waterfront piers and open water are visible; no vessel resembling a container ship is present.
gated_highres,container ship,75,0.5933382511138916,n6466301763_CH_19,An aerial image. It shows: Car wash facility.,/data/tessera_dataset/image-emb-text/images2/n6466301763_CH_19.jpg,9.532422490120116,46.80910977916104,64,0,0.99,Close aerial view of a building rooftop beside a narrow strip of water; no vessel visible.,False,0.99,Industrial rooftop and paved area are visible; no ship or containers are visible.
gated_highres,container ship,76,0.5933382511138916,w174245103_US_20,An aerial image. It shows: Railway siding for service.,/data/tessera_dataset/image-emb-text/images6/w174245103_US_20.jpg,-116.96182749342202,44.02511871530288,65,0,0.99,"Parking lot, road, rail corridor, and industrial building; no ship or container cargo visible.",False,0.99,"Rail corridor, parking lot, and industrial buildings are visible; no container ship is present."
gated_highres,container ship,77,0.5933382511138916,n6117698069_US_20,An aerial image. It shows: Railway spur junction.,/data/tessera_dataset/image-emb-text/images4/n6117698069_US_20.jpg,-117.85743340955986,33.80501497997684,66,0,0.99,"Industrial buildings and multiple railway tracks; no water, ship, or visible container vessel.",False,0.99,Rail tracks and industrial buildings are visible; no waterborne vessel or container ship is present.
