system,query,rank,gate_global_weight,sample_id,source_title,image_path,center_lon,center_lat,coarse_rank,relevance,sol_confidence,sol_visible_evidence,relevant,terra_confidence,terra_visible_evidence
gated_highres,school,22,0.5156893730163574,a397192432_US_21,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images7/a397192432_US_21.jpg,-94.76936546347298,38.90311670857247,70,3,0.91,Large institutional building with extensive parking and landscaping immediately adjacent to a baseball diamond and open athletic grounds.,True,0.86,Large building with extensive paved grounds beside a maintained athletic field/baseball diamond.
gated_highres,school,23,0.5156893730163574,a970801664_US_21,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images3/a970801664_US_21.jpg,-77.62357557484881,43.17672845380764,5,4,0.96,"Large building complex is immediately paired with a baseball diamond, marked recreation area, lawn, and parking lot.",True,0.94,"Large institutional building, student-scale parking lot, and an adjacent baseball diamond/playing field."
gated_highres,school,24,0.5156893730163574,a247632816_US_21,An aerial image. It shows: School building with school amenities.,/data/tessera_dataset/image-emb-text/images5/a247632816_US_21.jpg,-89.58736648445665,40.74511682418948,29,4,0.98,"Clearly organized campus with multiple buildings, broad paved gathering space, athletic field, track, and baseball facilities.",True,0.93,"Multi-building campus with walkways, parking, open recreation lawn, and a large paved schoolyard-like area."
gated_highres,school,25,0.5156893730163574,a95180154_US_21,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images5/a95180154_US_21.jpg,-76.5456409819597,39.320716109673306,60,4,0.98,"Large multi-wing institutional campus with multiple tennis courts, expansive playing fields, parking, and organized pedestrian paths.",True,0.99,"Large campus building with clearly visible fenced tennis courts, parking lots, and athletic grounds."
gated_highres,school,26,0.5156893730163574,a235646735_US_21,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images6/a235646735_US_21.jpg,-90.18588522465018,33.51723721436633,71,3,0.94,"Large institutional complex with multiple connected buildings, paved play areas, a small playground structure, and a broad athletic field.",True,0.91,Large institutional complex with a broad open athletic field and paved campus circulation areas.
gated_highres,school,27,0.5156893730163574,a659235350_US_17,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images6/a659235350_US_17.jpg,-78.73938138848104,41.11349895911819,3,4,0.95,"Central institutional campus has a large parking lot, looped vehicle access, playground equipment, and adjacent recreation grounds.",True,0.88,Large central institutional building in a residential area with a sizable parking lot and campus grounds.
gated_highres,school,28,0.5156893730163574,a318121286_US_21,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images5/a318121286_US_21.jpg,-71.34884262438189,42.52617939209648,45,4,0.96,"Multi-building campus with a clearly painted outdoor play area containing courts and game markings, strongly characteristic of a school.",True,0.97,"Campus buildings include a clearly marked outdoor basketball/play court, paths, and a parking lot."
gated_highres,school,29,0.5156893730163574,a872869898_US_21,An aerial image. It shows: Part of building.,/data/tessera_dataset/image-emb-text/images6/a872869898_US_21.jpg,-73.52998351493201,41.094539533679416,20,4,0.96,"Substantial institutional building immediately beside a baseball diamond, playground equipment, open grass, and parking, strongly indicating a school campus.",True,0.88,Large institutional building with an adjacent baseball/softball diamond and parking areas.
gated_highres,school,30,0.5156893730163574,a583040100_US_19,An aerial image. It shows: College building.,/data/tessera_dataset/image-emb-text/images5/a583040100_US_19.jpg,-75.52181216852544,40.58546362540051,86,4,0.97,"Unambiguous campus with multiple connected buildings, extensive parking, and a full-size marked athletic field immediately adjacent.",True,0.99,Large campus complex immediately beside a marked artificial-turf sports field and multiple parking lots.
gated_highres,school,31,0.5156893730163574,n358767732_US_20,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images7/n358767732_US_20.jpg,-121.5053869405826,38.540406640324,74,3,0.91,"Institutional campus with several large buildings and multiple marked basketball courts, consistent with a school or educational recreation complex.",True,0.98,Large institutional building directly beside multiple clearly marked outdoor basketball courts and paved schoolyard space.
gated_highres,school,32,0.5156893730163574,a231874419_US_20,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images6/a231874419_US_20.jpg,-83.16155387636408,42.47029126974729,18,3,0.9,"Organized low-rise campus with courtyards, parking, and a clearly visible playground area containing curved play structures.",False,0.7,"Several flat-roof buildings and parking areas are visible, but there are no clear school-specific features such as playgrounds, athletic courts, or fields."
gated_highres,school,33,0.5156893730163574,a156577125_US_19,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images3/a156577125_US_19.jpg,-117.08894006890932,32.75246837933382,34,3,0.9,Institutional building directly beside a paved playground with numerous painted game and court markings.,True,0.92,"Large building complex includes multiple marked outdoor basketball courts, parking, and an adjacent open athletic field."
gated_highres,school,34,0.5156893730163574,a556580677_US_21,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images3/a556580677_US_21.jpg,-111.7567191608978,33.22140014143044,37,3,0.9,"Large institutional building immediately adjacent to a baseball diamond and athletic grounds, strongly indicating a school campus.",True,0.91,Large institutional building is immediately adjacent to a baseball diamond and marked athletic field.
gated_highres,school,35,0.5156893730163574,a437795863_US_19,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images5/a437795863_US_19.jpg,-75.08665826545769,39.89528946954276,80,3,0.9,"Long institutional building beside a large maintained field, substantial parking, and organized pedestrian access, strongly consistent with a school.",True,0.86,A substantial building and parking lot sit beside a maintained baseball diamond and broad grassy recreation area.
gated_highres,school,36,0.5156893730163574,a43440139_US_21,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images5/a43440139_US_21.jpg,-72.26364827586303,41.87280213496476,98,3,0.9,"Large institutional building with parking, expansive grounds, pedestrian paths, and a small ball-diamond-like field strongly indicates a school or similar campus.",True,0.78,Large institutional building has a sizable paved parking/drop-off area and maintained open field within a campus-like wooded parcel.
gated_highres,school,37,0.5156893730163574,a401317362_US_20,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images5/a401317362_US_20.jpg,-121.1324365452627,37.742460557274725,16,3,0.89,"Large low-rise institutional complex with connected wings, organized walkways, paved gathering areas, and an expansive adjacent grass field.",True,0.96,"Large campus-like building complex includes landscaped grounds, open play field, and visible playground structures."
gated_highres,school,38,0.5156893730163574,a183204931_CH_19,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images6/a183204931_CH_19.jpg,8.71236455,47.34948605,46,3,0.89,Long institutional building surrounding a paved courtyard with visible play structures and circular playground markings; clear school-like environment.,True,0.8,Long institutional building is served by a circular drop-off drive and pedestrian paved area with a play-structure-like feature.
gated_highres,school,39,0.5156893730163574,a395432329_US_21,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images3/a395432329_US_21.jpg,-82.21613140758679,41.29560748839302,28,3,0.88,"Institutional building beside a large striped sports field, paved play area, and organized parking.",True,0.98,Large building is directly beside a clearly lined football field with goal-area markings and a parking lot.
gated_highres,school,40,0.5156893730163574,a213414368_US_21,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images4/a213414368_US_21.jpg,-70.85685456733651,42.06191799921864,50,3,0.88,"Large institutional building with extensive parking and direct access to a broad athletic field, forming a clear school-like campus.",True,0.95,Institutional building and large parking area sit beside a maintained recreation field containing multiple baseball diamonds.
gated_highres,school,41,0.5156893730163574,a721066218_US_18,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images7/a721066218_US_18.jpg,-121.50586337706436,38.540492338220126,66,3,0.88,"Multi-building institutional campus with several clearly marked outdoor basketball courts, parking, and surrounding open grounds.",True,0.97,Large institutional building complex with multiple clearly marked outdoor courts on the paved grounds.
gated_highres,school,42,0.5156893730163574,a1042348053_US_20,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images7/a1042348053_US_20.jpg,-122.27236275,38.302574,90,3,0.88,"Partial view of a large institutional building with several adjacent marked outdoor courts, strongly indicating a school recreation area.",True,0.94,Visible cluster of several marked outdoor sports courts directly beside large school-like buildings.
gated_highres,school,43,0.5156893730163574,a422676883_CH_19,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images5/a422676883_CH_19.jpg,9.53550865,46.85583445,95,3,0.88,"Substantial multi-wing institutional buildings arranged around a pedestrian courtyard with lawns and gathering space, strongly consistent with a school.",False,0.73,"Large building and paved courtyard are visible, but there are no clearly identifiable school features such as play areas, sports courts, or a campus layout."
gated_highres,school,44,0.5156893730163574,a808524270_US_21,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images4/a808524270_US_21.jpg,-111.70622065513965,33.25558925278915,4,3,0.86,"Large modern institutional complex includes a structured drop-off lane, extensive paved grounds, and visible playground-like colored equipment.",True,0.76,"Large institutional complex with substantial open grounds and internal driveways, visibly distinct from the surrounding residential blocks."
gated_highres,school,45,0.5156893730163574,n357558065_US_17,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images5/n357558065_US_17.jpg,-74.38882424889925,41.71866867268186,12,3,0.86,"Multi-building campus with paved circulation, parking, large grassy grounds, and a fenced hard court strongly resembles a school.",True,0.84,Campus-like group of large buildings next to marked courts and broad maintained playing-field space.
gated_highres,school,46,0.5156893730163574,a556580681_US_19,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images6/a556580681_US_19.jpg,-111.75721101286044,33.220106075969355,38,3,0.86,"Several substantial campus buildings linked by broad pedestrian walkways and organized courtyards, with peripheral parking.",False,0.78,The central cross-shaped building arrangement and formal courtyard appear more consistent with a religious or civic complex; no clear school recreation features are visible.
gated_highres,school,47,0.5156893730163574,a940606973_US_21,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images7/a940606973_US_21.jpg,-72.43037068146131,41.8615751504074,39,3,0.86,Institutional building next to an expansive maintained playing field and a small visible play area.,False,0.7,"A small building beside open grass is visible, but the image lacks clear school-specific facilities or a recognizable campus pattern."
gated_highres,school,48,0.5156893730163574,a601147180_US_22,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images6/a601147180_US_22.jpg,-80.7184099393044,28.029924801692324,17,3,0.84,"Rows of classroom-like buildings or portables arranged around paths and yards, with nearby parking and several worn recreational patches.",True,0.86,Multiple baseball/softball diamonds and a cluster of long classroom-like buildings are visibly present on the same grounds.
gated_highres,school,49,0.5156893730163574,a231249293_US_21,An aerial image. It shows: Modern school building.,/data/tessera_dataset/image-emb-text/images3/a231249293_US_21.jpg,-83.64918517654573,41.02025673819742,84,3,0.84,Large civic-style building with an adjacent playground containing visible play equipment and a sand or play area.,True,0.9,Large institutional building with adjacent paved playground or recreation area and an open central lawn.
gated_highres,school,50,0.5156893730163574,a43727645_US_19,An aerial image. It shows: School building with school amenities.,/data/tessera_dataset/image-emb-text/images5/a43727645_US_19.jpg,-81.36721027338658,41.71326524838723,96,3,0.84,"Large institutional building has an adjacent marked parking area, broad field, and a visible play-area-like zone, forming a clear school-like site.",True,0.85,Large institutional building on a landscaped parcel with a visible athletic field/track-like recreational area nearby.
gated_highres,school,51,0.5156893730163574,a43398626_US_21,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images4/a43398626_US_21.jpg,-73.53967190932656,41.09044519447901,62,3,0.83,"Large multi-wing institutional building with a loop driveway, parking, broad lawn, and a nearby baseball diamond in a residential area.",True,0.98,"Large institutional building with a marked parking/drop-off area, broad lawn, and a visible playground area."
gated_highres,school,52,0.5156893730163574,a267611341_CH_19,An aerial image. It shows: School building or complex.,/data/tessera_dataset/image-emb-text/images7/a267611341_CH_19.jpg,8.928505129830683,47.26571170574111,21,3,0.82,Large institutional building directly beside a paved yard with colorful play markings and playground-like equipment.,True,0.72,Large building adjoining a paved courtyard with colorful ground markings consistent with a school play area.
gated_highres,school,53,0.5156893730163574,a539552114_US_20,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images6/a539552114_US_20.jpg,-96.8809437,33.1622806,35,3,0.82,"Multi-building campus with internal drives, parking, landscaped grounds, and a visible fenced recreational court.",True,0.99,"Multi-wing campus building with extensive parking, internal drives, lawns, and an adjacent play/field area."
gated_highres,school,54,0.5156893730163574,a336303436_US_21,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images7/a336303436_US_21.jpg,-76.5948612242681,39.31411681521183,85,3,0.82,"Large campus complex with playground equipment, paved recreation areas, and extensive construction around institutional buildings.",False,0.78,"Dense urban block with large flat-roof buildings, construction areas, and rows of attached housing; no clearly visible school grounds or play facilities."
gated_highres,school,55,0.5156893730163574,a184845516_US_20,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images5/a184845516_US_20.jpg,-86.07055200912092,39.58976430356921,93,3,0.82,"Large multi-wing institutional complex with extensive parking, broad paved areas, and surrounding open grounds strongly resembles a school campus.",True,0.92,Large institutional building beside expansive open athletic-looking grass areas and multiple organized parking lots.
gated_highres,school,56,0.5156893730163574,a877611074_US_18,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images6/a877611074_US_18.jpg,-84.22848523042008,45.34945368650483,40,3,0.8,"Large institutional complex with extensive parking, several bus-sized vehicles, loop access, and outdoor recreational equipment or play features.",False,0.93,"Large industrial-looking buildings with loading areas, numerous parked work vehicles, and material/storage areas."
gated_highres,school,57,0.5156893730163574,a552242320_US_21,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images7/a552242320_US_21.jpg,-111.17363948867532,45.78002163012934,8,3,0.79,"Institutional building fronts a large paved activity yard with many small figures or markings, plus an adjacent fenced linear recreation area.",False,0.82,"Small set of commercial-looking roofs and paved service/parking areas along a major road, without visible school grounds."
gated_highres,school,58,0.5156893730163574,a422250362_US_21,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images4/a422250362_US_21.jpg,-73.57181089566163,43.305498227799234,2,3,0.78,A sizable multi-wing institutional building sits on a broad lawn with a paved drop-off area and small outdoor recreation features.,True,0.97,Large multi-wing institutional building on a lawn with a broad paved drop-off/parking loop and open schoolyard-like grounds.
gated_highres,school,59,0.5156893730163574,a1010077321_US_19,An aerial image. It shows: Elementary school.,/data/tessera_dataset/image-emb-text/images2/a1010077321_US_19.jpg,-122.44309205796668,48.7679189993939,67,3,0.78,"Large institutional building with drop-off circulation, parking, marked pedestrian crossings, and adjacent open land in a residential setting.",True,0.91,"Large institutional campus building with a dedicated drop-off loop, organized parking, walkways, and surrounding open grounds."
gated_highres,school,60,0.5156893730163574,a718047047_US_19,An aerial image. It shows: Primary school building.,/data/tessera_dataset/image-emb-text/images2/a718047047_US_19.jpg,-93.1456083832206,35.2807130742054,24,3,0.77,"Long institutional building with adjacent paved recreation areas, open grounds, and small play-like features.",True,0.82,"Large institutional building with a long parking row, internal access drive, surrounding lawns, and a sizable adjacent open yard."
gated_highres,school,61,0.5156893730163574,a863204424_US_19,An aerial image. It shows: Part of building.,/data/tessera_dataset/image-emb-text/images6/a863204424_US_19.jpg,-73.70629465805345,41.12639030313592,82,3,0.72,"Clustered campus-like buildings beside a large maintained lawn and curved access drive, consistent with a school campus.",True,0.76,"Multiple connected institutional-sized buildings sit beside a large maintained grassy field, with internal drives and walkways consistent with a school campus."
gated_highres,school,62,0.5156893730163574,a448329509_FI_19,An aerial image. It shows: Town hall building.,/data/tessera_dataset/image-emb-text/images3/a448329509_FI_19.jpg,23.69167895,63.5494734,75,2,0.75,"Large multi-wing institutional building with an adjacent parking lot, but no visible athletic field, playground, or other decisive school feature.",False,0.61,"Visible pixels show a large irregular building and parking lot, but no clearly identifiable school-specific grounds such as athletic fields, playgrounds, or a campus layout."
gated_highres,school,63,0.5156893730163574,a987434760_US_21,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images4/a987434760_US_21.jpg,-86.99713243766827,34.56794465033725,99,2,0.73,"Large L-shaped institutional building occupies most of an urban block and has surrounding paved grounds, but no unmistakable schoolyard or athletic facilities are visible.",False,0.8,A dense urban building footprint with adjacent service areas and surrounding residences is visible; no distinct school grounds or recreational facilities are apparent.
gated_highres,school,64,0.5156893730163574,a87103414_US_21,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images6/a87103414_US_21.jpg,-105.14838991175108,39.76099104537048,32,2,0.72,Large low-rise institutional building with organized parking and open grounds; school use is plausible but visually ambiguous.,True,0.88,"A large multi-building institutional complex includes broad grounds, a large parking area, internal circulation, and an adjacent open field, visibly consistent with school land use."
gated_highres,school,65,0.5156893730163574,n357379178_US_19,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images6/n357379178_US_19.jpg,-79.8944801529943,40.452651811056775,92,2,0.7,"Long institutional-looking building directly adjoining a large open field, a layout compatible with a small school, though detail is limited.",True,0.67,A large elongated institutional building borders a broad maintained open field and has a campus-like arrangement of access drives and grounds.
gated_highres,school,66,0.5156893730163574,a291965102_US_20,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images7/a291965102_US_20.jpg,-85.4106319387378,40.21360003974148,42,2,0.68,"Single large building with a parking lot, broad lawn, and a small paved recreational-looking area; compatible with a school but lacking clear school-specific features.",False,0.58,"A single large building, lawn, and parking lot are visible, but the sparse site lacks visible school-specific facilities or a clearly recognizable school campus layout."
gated_highres,school,67,0.5156893730163574,a551523995_US_17,An aerial image. It shows: Hospital providing healthcare services.,/data/tessera_dataset/image-emb-text/images4/a551523995_US_17.jpg,-78.77580449999999,41.1148334,31,2,0.67,"Large institutional complex with extensive parking, lawns, and multiple connected buildings, but no clearly identifiable school-specific feature.",True,0.94,"A substantial multi-building campus with several parking areas, walkways, open recreational grounds, and institutional-scale buildings is clearly visible."
gated_highres,school,68,0.5156893730163574,a34845996_US_22,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images6/a34845996_US_22.jpg,-84.13390024188853,33.9875021603102,44,2,0.66,"Large flat-roof institutional building, adjacent smaller buildings, and substantial parking suggest a campus, though the visible layout is not specifically identifiable as a school.",False,0.62,"Several large buildings and parking areas are visible among trees, but there are no clearly visible school grounds, athletic areas, or campus features that identify it as a school."
gated_highres,school,69,0.5156893730163574,n9897592081_US_21,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images6/n9897592081_US_21.jpg,-111.7128265,33.2246005,55,2,0.66,"Large flat-roofed institutional building with paved and landscaped grounds, but no clearly visible school-specific facilities.",False,0.66,"A large rectangular building and paved service areas are visible, but the site does not show identifiable school grounds or recreation facilities."
gated_highres,school,70,0.5156893730163574,a547435544_US_20,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images4/a547435544_US_20.jpg,-80.97871495,35.3084316,81,2,0.65,"Large multi-wing institutional building with landscaped grounds, but no visible playfields, courts, or other school-specific features.",True,0.87,"A large connected institutional building complex has formal paths, landscaped grounds, and an expansive campus-style footprint consistent with a school."
gated_highres,school,71,0.5156893730163574,a231520193_US_21,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images6/a231520193_US_21.jpg,-87.61729567725243,41.764325164566,100,2,0.65,"Multi-building complex with parking and a large neighboring open field is compatible with a school, though the surrounding small structures and limited detail make the use uncertain.",False,0.93,"Dense residential blocks surround a single large building, but no visible school grounds, athletic area, or campus layout identifies it as a school."
gated_highres,school,72,0.5156893730163574,a431066591_US_21,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images6/a431066591_US_21.jpg,-111.56196406201444,33.21861404602546,14,2,0.63,"Institutional building bordered by parking and a large open field is compatible with a school, though no clear playground or sports markings are visible.",False,0.62,"A large building, parking area, and open ground are visible, but the pixels do not show distinctive school facilities such as playgrounds, athletic fields, or a clearly campus-like complex."
gated_highres,school,73,0.5156893730163574,n10980091799_US_21,An aerial image. It shows: Parking space.,/data/tessera_dataset/image-emb-text/images7/n10980091799_US_21.jpg,-81.09469373799111,32.035188438421855,52,2,0.63,"Partial institutional site with parking and an adjacent marked athletic field, but the building is mostly obscured.",True,0.78,"A marked athletic field is visible at right beside a substantial building and parking area, forming a school-like campus arrangement."
