system,query,rank,gate_global_weight,sample_id,source_title,image_path,center_lon,center_lat,relevant,confidence,visible_evidence
gated_highres,river,13,0.5627003908157349,a305798290_US_17,An aerial image. It shows: Canal with water flowing through it.,/data/tessera_dataset/image-emb-text/images6/a305798290_US_17.jpg,-122.36381354056137,48.326929106270256,True,0.99,A wide blue-green river is clearly visible crossing the image.
gated_highres,river,14,0.5627003908157349,w326694126_CH_20,An aerial image. It shows: Canal.,/data/tessera_dataset/image-emb-text/images3/w326694126_CH_20.jpg,7.370816042082117,46.22831127496378,True,0.91,A narrow dark-water channel visibly runs through the vegetation.
gated_highres,river,15,0.5627003908157349,w839175951_US_19,An aerial image. It shows: Canal.,/data/tessera_dataset/image-emb-text/images2/w839175951_US_19.jpg,-108.58403519974344,43.31747643657585,True,0.86,A narrow linear waterway is clearly visible between the banks.
gated_highres,river,16,0.5627003908157349,w800890863_US_20,An aerial image. It shows: Beautiful river scene.,/data/tessera_dataset/image-emb-text/images6/w800890863_US_20.jpg,-121.12242835701034,37.72417412819398,True,0.98,A flowing river with visible whitewater or rapids runs through the trees.
gated_highres,river,17,0.5627003908157349,a296511817_US_20,An aerial image. It shows: Detention basin with water.,/data/tessera_dataset/image-emb-text/images3/a296511817_US_20.jpg,-95.13171459838404,29.651855346257193,True,0.93,A broad waterway surrounds a vegetated island or riverbank area.
gated_highres,river,18,0.5627003908157349,a925313663_US_18,An aerial image. It shows: River flowing through natural landscape.,/data/tessera_dataset/image-emb-text/images5/a925313663_US_18.jpg,-119.02312445,36.408578399999996,True,0.94,A narrow winding river or stream is clearly visible through the landscape.
gated_highres,river,19,0.5627003908157349,a488974063_US_20,An aerial image. It shows: Pond with natural water.,/data/tessera_dataset/image-emb-text/images7/a488974063_US_20.jpg,-85.8186631800701,43.637593976888,False,0.94,"The image shows a compact enclosed water body resembling a pond or lake, with no visible river channel."
gated_highres,river,20,0.5627003908157349,a253047508_FI_19,An aerial image. It shows: Pond with natural water.,/data/tessera_dataset/image-emb-text/images2/a253047508_FI_19.jpg,26.92757260647177,62.59010814692536,False,0.91,"The image shows a broad enclosed lake or pond surrounded by trees, without a visible river channel."
gated_highres,river,21,0.5627003908157349,a222359060_US_21,An aerial image. It shows: Lake with natural water.,/data/tessera_dataset/image-emb-text/images7/a222359060_US_21.jpg,-82.58521275,28.10223095,False,0.93,"Dark, enclosed water body with no visible elongated or flowing channel characteristic of a river."
gated_highres,river,22,0.5627003908157349,n6157926136_US_18,An aerial image. It shows: Bridge supported by pillars.,/data/tessera_dataset/image-emb-text/images3/n6157926136_US_18.jpg,-79.59237019744054,36.05701233351071,True,0.91,"A narrow, continuous water channel visibly runs horizontally through the wooded landscape."
gated_highres,river,23,0.5627003908157349,w591279569_US_20,An aerial image. It shows: Beautiful view of river.,/data/tessera_dataset/image-emb-text/images6/w591279569_US_20.jpg,-91.72765386929431,45.01232319196328,True,0.98,"A broad, winding water channel is clearly visible between wooded banks."
gated_highres,river,24,0.5627003908157349,a128476060_CH_19,An aerial image. It shows: Serene pond surrounded by nature.,/data/tessera_dataset/image-emb-text/images3/a128476060_CH_19.jpg,8.795430171704776,47.352213624682236,True,0.95,A narrow elongated stream or river channel is clearly visible through the surrounding terrain.
gated_highres,river,25,0.5627003908157349,w50714411_US_21,An aerial image. It shows: Beautiful river scene.,/data/tessera_dataset/image-emb-text/images7/w50714411_US_21.jpg,-93.5066627,41.5628408,True,0.86,A broad waterway is visibly present along the sandy shoreline at the right side of the image.
gated_highres,river,26,0.5627003908157349,w1159748225_US_21,An aerial image. It shows: Culvert tunnel.,/data/tessera_dataset/image-emb-text/images6/w1159748225_US_21.jpg,-93.3522882936773,42.06858776206122,False,0.99,"The central linear feature is a paved road, with no visible river or water channel."
gated_highres,river,27,0.5627003908157349,a383796341_US_20,An aerial image. It shows: Pond surrounded by natural water.,/data/tessera_dataset/image-emb-text/images7/a383796341_US_20.jpg,-84.48042670000001,44.22992745,False,0.96,"Dark water forms an enclosed, roughly oval pond or lake surrounded by trees."
gated_highres,river,28,0.5627003908157349,w822638586_US_19,An aerial image. It shows: Cycleway with embankment.,/data/tessera_dataset/image-emb-text/images5/w822638586_US_19.jpg,-74.57134148607805,40.47126405999599,True,0.94,"A narrow, elongated water channel runs vertically through the wooded and cultivated landscape."
gated_highres,river,29,0.5627003908157349,w662216410_US_21,An aerial image. It shows: Weir along the waterway.,/data/tessera_dataset/image-emb-text/images4/w662216410_US_21.jpg,-76.34362911642103,36.74319271277752,True,0.99,A broad winding river is clearly visible between vegetated and developed banks.
gated_highres,river,30,0.5627003908157349,w1073636415_US_19,An aerial image. It shows: Trail path.,/data/tessera_dataset/image-emb-text/images7/w1073636415_US_19.jpg,-110.40372326019474,43.63823355534872,True,0.98,A visibly meandering narrow stream or river crosses the open landscape.
gated_highres,river,31,0.5627003908157349,a685334225_US_21,An aerial image. It shows: Pond surrounded by natural water.,/data/tessera_dataset/image-emb-text/images7/a685334225_US_21.jpg,-81.82427025612253,35.03243666099302,False,0.96,"A small enclosed pond is visible among trees, with no clearly identifiable river channel."
gated_highres,river,32,0.5627003908157349,w257075052_US_22,An aerial image. It shows: Canal.,/data/tessera_dataset/image-emb-text/images6/w257075052_US_22.jpg,-80.2188129,26.762894,False,0.9,"The image shows residential properties and a narrow straight dark feature that appears to be a drainage ditch or road, not a clearly visible river."
gated_highres,river,33,0.5627003908157349,w1020013265_US_21,An aerial image. It shows: Weir along the waterway.,/data/tessera_dataset/image-emb-text/images5/w1020013265_US_21.jpg,-72.79244025325691,43.292850311932796,True,0.98,A broad dark river channel visibly runs across the upper portion of the image beside houses and open land.
gated_highres,river,34,0.5627003908157349,a997267429_US_21,An aerial image. It shows: Reservoir of water.,/data/tessera_dataset/image-emb-text/images6/a997267429_US_21.jpg,-98.7326996131786,35.04010743929814,False,0.98,A large enclosed muddy pond or lake fills most of the image; there is no visible flowing river channel.
gated_highres,river,35,0.5627003908157349,w295876738_US_21,An aerial image. It shows: Abandoned railway bridge.,/data/tessera_dataset/image-emb-text/images5/w295876738_US_21.jpg,-93.13634843692898,42.75435625186765,True,0.99,"A clearly visible narrow, winding river or stream meanders through the grassland."
gated_highres,river,36,0.5627003908157349,a464070632_US_18,An aerial image. It shows: Park in forested area.,/data/tessera_dataset/image-emb-text/images2/a464070632_US_18.jpg,-90.21467276185615,44.66800583692917,True,0.9,"An elongated dark water channel is visibly present through the wooded area, consistent with a narrow river or stream."
gated_highres,river,37,0.5627003908157349,a40321120_US_17,An aerial image. It shows: Marsh wetland.,/data/tessera_dataset/image-emb-text/images2/a40321120_US_17.jpg,-75.08683015,39.821848349999996,True,0.99,A prominent winding river with multiple channels and vegetated islands is clearly visible.
gated_highres,river,38,0.5627003908157349,n9874192085_CH_19,An aerial image. It shows: Weir along the waterway.,/data/tessera_dataset/image-emb-text/images7/n9874192085_CH_19.jpg,9.528596389122487,46.332943818078405,True,0.82,"Visible flowing water passes through a narrow channel or structure, showing a small river or stream segment."
gated_highres,river,39,0.5627003908157349,w513176628_US_21,An aerial image. It shows: Residential road with bridge.,/data/tessera_dataset/image-emb-text/images6/w513176628_US_21.jpg,-107.40538,37.0759462,True,0.98,A broad dark river channel runs vertically through the image and is crossed by a road or bridge.
gated_highres,river,40,0.5627003908157349,n9197842709_US_19,An aerial image. It shows: Sluice gate on the waterway.,/data/tessera_dataset/image-emb-text/images6/n9197842709_US_19.jpg,-118.51287444354769,40.022977965962895,True,0.9,"Several narrow winding water channels are visibly present across the landscape, consistent with a river or river branches."
gated_highres,river,41,0.5627003908157349,a24268784_FI_19,An aerial image. It shows: Pond with natural water.,/data/tessera_dataset/image-emb-text/images2/a24268784_FI_19.jpg,27.618800065421794,62.41487453512728,False,0.93,"Elongated dark water body surrounded by dense forest, appearing lake-like with no visibly discernible river channel or flow."
gated_highres,river,42,0.5627003908157349,w99595758_US_21,An aerial image. It shows: Scene featuring rapids in waterway.,/data/tessera_dataset/image-emb-text/images2/w99595758_US_21.jpg,-69.99692323188955,46.69943018025366,True,0.86,"Narrow dark watercourse winding between wooded banks, with visible lighter patches consistent with rapids or exposed rocks."
gated_highres,river,43,0.5627003908157349,w433173964_US_18,An aerial image. It shows: Path on bridge designed for nordic skiing.,/data/tessera_dataset/image-emb-text/images4/w433173964_US_18.jpg,-120.28721403400785,39.36861106221606,True,0.98,Clearly visible narrow meandering stream crossing the grassland.
gated_highres,river,44,0.5627003908157349,a553364310_US_21,An aerial image. It shows: Natural pond serving as water hazard on golf course.,/data/tessera_dataset/image-emb-text/images6/a553364310_US_21.jpg,-111.56152705,33.244130049999995,False,0.94,"Large bounded, pond-like water basin with a uniform shoreline and no visible flowing channel."
gated_highres,river,45,0.5627003908157349,a793010886_US_20,An aerial image. It shows: Scenic view of water hazard on golf course. The natural water feature adds beauty to the landscape.,/data/tessera_dataset/image-emb-text/images6/a793010886_US_20.jpg,-83.04066580423188,42.82983577101763,False,0.86,"Long vegetated drainage depression or ditch is visible, but no clear river water channel is present."
gated_highres,river,46,0.5627003908157349,w423969611_US_21,An aerial image. It shows: Unclassified road with bridge.,/data/tessera_dataset/image-emb-text/images4/w423969611_US_21.jpg,-102.76778126806687,38.0940535954569,True,0.96,Broad continuous water channel runs diagonally through the image beside a road and wooded banks.
gated_highres,river,47,0.5627003908157349,a1086570907_US_21,An aerial image. It shows: Serene pond surrounded by nature.,/data/tessera_dataset/image-emb-text/images3/a1086570907_US_21.jpg,-86.57582337084835,32.807226272503605,False,0.97,"Small isolated pond is visible in the upper-right area, with no connecting river channel."
gated_highres,river,48,0.5627003908157349,a186249161_US_19,"An aerial image. It shows: Water reservoir in golf course, serving as water hazard.",/data/tessera_dataset/image-emb-text/images6/a186249161_US_19.jpg,-80.00569807011115,40.67959833535525,True,0.98,Broad continuous dark watercourse with irregular banks is clearly visible through the wooded landscape.
gated_highres,river,49,0.5627003908157349,w54141290_US_20,An aerial image. It shows: Beautiful river scene.,/data/tessera_dataset/image-emb-text/images5/w54141290_US_20.jpg,-91.45641251215146,44.29210176924337,True,0.99,"Wide brown winding river channel is clearly visible, with a vegetated island or peninsula inside the bend."
gated_highres,river,50,0.5627003908157349,w398065210_US_21,"An aerial image. It shows: Bridge over abandoned railway. The road is cycleway, and the abandoned railway has been converted into rail-trail.",/data/tessera_dataset/image-emb-text/images6/w398065210_US_21.jpg,-120.5193989746844,46.9987707334805,True,0.95,Narrow flowing water channel is visibly present along the lower portion of the image beside industrial buildings and a road.
gated_highres,river,51,0.5627003908157349,w28377843_US_21,An aerial image. It shows: Beautiful river scene.,/data/tessera_dataset/image-emb-text/images5/w28377843_US_21.jpg,-80.99401328150161,41.752461520602864,True,0.99,A distinct dark-water river channel is visibly winding through dense vegetation.
gated_highres,river,52,0.5627003908157349,a1081892642_US_20,"An aerial image. It shows: Lateral water hazard on golf course, with natural water.",/data/tessera_dataset/image-emb-text/images5/a1081892642_US_20.jpg,-78.5104869691404,33.92474660184851,False,0.83,"The image shows a large pond or lake-like water body beside a golf course, without a visibly river-like channel."
gated_highres,river,53,0.5627003908157349,w8839023_US_18,An aerial image. It shows: Abandoned railway.,/data/tessera_dataset/image-emb-text/images2/w8839023_US_18.jpg,-72.1941032,42.1143047,True,0.9,A narrow winding stream is clearly visible crossing the vegetated landscape.
gated_highres,river,54,0.5627003908157349,w706300286_US_21,An aerial image. It shows: Canal.,/data/tessera_dataset/image-emb-text/images4/w706300286_US_21.jpg,-119.3731245,46.2079944,True,0.9,"A prominent curving linear water channel is visibly present, consistent with an engineered river or canal."
gated_highres,river,55,0.5627003908157349,w1067964780_US_18,An aerial image. It shows: Tertiary road passing over bridge.,/data/tessera_dataset/image-emb-text/images4/w1067964780_US_18.jpg,-88.48978278813337,43.50180283820647,True,0.88,A broad dark-water channel visibly crosses beneath a road through agricultural land.
gated_highres,river,56,0.5627003908157349,w421861967_US_19,An aerial image. It shows: Abandoned railway running parallel to service road with asphalt surface.,/data/tessera_dataset/image-emb-text/images7/w421861967_US_19.jpg,-75.75903461809932,40.88433481541695,True,0.94,A narrow meandering stream is clearly visible through the wooded area.
gated_highres,river,57,0.5627003908157349,a1167261253_US_17,An aerial image. It shows: Beautiful woodland area.,/data/tessera_dataset/image-emb-text/images6/a1167261253_US_17.jpg,-82.6330099069508,29.407674795994033,True,0.72,"A branching, sinuous riverbed or stream channel is visibly present, although much of it appears shallow or dry."
gated_highres,river,58,0.5627003908157349,a963432433_US_18,An aerial image. It shows: Pond surrounded by natural water.,/data/tessera_dataset/image-emb-text/images5/a963432433_US_18.jpg,-79.18147955334425,36.130523179429076,True,0.99,A clearly defined winding river channel is visible through the forest.
gated_highres,river,59,0.5627003908157349,a81395906_CH_20,An aerial image. It shows: Serene pond surrounded by nature.,/data/tessera_dataset/image-emb-text/images6/a81395906_CH_20.jpg,7.1894439439957,47.44316943724716,False,0.95,"The image is dominated by a broad uniform lake or reservoir surface, with no visible river channel."
gated_highres,river,60,0.5627003908157349,a1113077190_US_21,"An aerial image. It shows: Water hazard in golf course, with natural water features.",/data/tessera_dataset/image-emb-text/images4/a1113077190_US_21.jpg,-86.72394921999546,35.82425788203461,True,0.8,A narrow dark stream or river channel is visibly running through the grassy area.
gated_highres,river,61,0.5627003908157349,w966273203_FI_17,An aerial image. It shows: Path leading to bridge.,/data/tessera_dataset/image-emb-text/images6/w966273203_FI_17.jpg,25.184113746325778,64.8396309148038,False,0.99,"The image shows a paved path through vegetation, with no visible river or stream."
gated_highres,river,62,0.5627003908157349,w151626974_US_20,An aerial image. It shows: There is bridge in the image.,/data/tessera_dataset/image-emb-text/images7/w151626974_US_20.jpg,-99.09849722071648,42.85659340323016,True,0.88,"A broad muddy water channel is visibly present along the lower portion of the image, with a vegetated bank and apparent channel crossing."
gated_highres,river,63,0.5627003908157349,a914030762_US_21,An aerial image. It shows: Scenic view of water hazard on golf course. The natural water feature adds beauty to the landscape.,/data/tessera_dataset/image-emb-text/images4/a914030762_US_21.jpg,-75.88366065,44.0483836,True,0.98,"A narrow, dark watercourse visibly runs through the vegetation and joins a wider channel near the top."
gated_highres,river,64,0.5627003908157349,w24562680_US_18,An aerial image. It shows: Path crossing bridge with blue marked trail.,/data/tessera_dataset/image-emb-text/images2/w24562680_US_18.jpg,-88.1857907,43.5770053,False,0.74,The dark water visible among the vegetation appears to be an isolated pond or water patch rather than a clearly defined river channel.
gated_highres,river,65,0.5627003908157349,w119449651_US_19,An aerial image. It shows: Abandoned railway bridge.,/data/tessera_dataset/image-emb-text/images4/w119449651_US_19.jpg,-74.29544070687302,44.86157482454219,True,0.91,A narrow dark water channel visibly runs through the wooded area beside the road.
gated_highres,river,66,0.5627003908157349,a147174823_CH_20,An aerial image. It shows: Serene pond surrounded by nature.,/data/tessera_dataset/image-emb-text/images6/a147174823_CH_20.jpg,7.1811114499999995,47.45682805,True,0.82,"An elongated muddy water body with continuous banks is clearly visible, consistent with a river or broad stream segment."
gated_highres,river,67,0.5627003908157349,w599462431_CH_20,An aerial image. It shows: Drain waterway.,/data/tessera_dataset/image-emb-text/images3/w599462431_CH_20.jpg,6.9411546164861315,46.3148304328574,True,0.98,"A distinct narrow dark stream channel is visibly present, crossed by a small structure or culvert."
gated_highres,river,68,0.5627003908157349,w1056339231_US_21,An aerial image. It shows: Culvert tunnel.,/data/tessera_dataset/image-emb-text/images7/w1056339231_US_21.jpg,-82.43808137848956,34.41554987658034,False,0.86,"The visible dark water area appears to be a pond beside a road and fields, without a clearly continuous river channel."
gated_highres,river,69,0.5627003908157349,w782443240_US_21,An aerial image. It shows: Aqueduct bridge over canal.,/data/tessera_dataset/image-emb-text/images6/w782443240_US_21.jpg,-116.36082976450699,43.70062801786237,True,0.95,"A dark, narrow watercourse visibly extends horizontally through the wooded landscape."
gated_highres,river,70,0.5627003908157349,a571828790_US_21,An aerial image. It shows: Reservoir.,/data/tessera_dataset/image-emb-text/images5/a571828790_US_21.jpg,-105.88273602521966,46.05301741911603,False,0.96,"The image shows a large isolated muddy pond or lake-like basin, with no clearly visible river channel."
gated_highres,river,71,0.5627003908157349,w1087956683_US_21,An aerial image. It shows: Culvert tunnel.,/data/tessera_dataset/image-emb-text/images5/w1087956683_US_21.jpg,-86.13213129801744,36.39098412316861,True,0.84,A narrow winding watercourse is visibly present through the fields and trees.
gated_highres,river,72,0.5627003908157349,w862125747_US_20,An aerial image. It shows: Service road that includes bridge.,/data/tessera_dataset/image-emb-text/images4/w862125747_US_20.jpg,-84.40745896446674,38.17646083969034,True,0.88,A narrow stream is clearly visible winding through the agricultural landscape.
gated_highres,river,73,0.5627003908157349,w32651048_CH_20,An aerial image. It shows: Path on bridge.,/data/tessera_dataset/image-emb-text/images6/w32651048_CH_20.jpg,6.5441587,46.5115269,False,0.99,The image shows dense vegetation and trees with no visible river or stream.
gated_highres,river,74,0.5627003908157349,w943552027_CH_21,An aerial image. It shows: Culvert tunnel.,/data/tessera_dataset/image-emb-text/images5/w943552027_CH_21.jpg,7.5771355,47.3499059,False,0.99,The image shows dark forested vegetation and no visible river or stream.
gated_highres,river,75,0.5627003908157349,w51398794_US_21,An aerial image. It shows: Residential road with bridge.,/data/tessera_dataset/image-emb-text/images7/w51398794_US_21.jpg,-97.9878173618755,37.868452065080724,False,0.83,The prominent linear feature is a road or dirt track; no clearly visible river is present.
gated_highres,river,76,0.5627003908157349,w172368873_US_21,An aerial image. It shows: Beautiful river scene.,/data/tessera_dataset/image-emb-text/images6/w172368873_US_21.jpg,-70.1244387,44.6457136,True,0.99,"A broad, clearly visible river channel runs vertically through the image."
gated_highres,river,77,0.5627003908157349,w442587366_US_21,An aerial image. It shows: Oxbow waterway.,/data/tessera_dataset/image-emb-text/images2/w442587366_US_21.jpg,-103.55971940071757,48.094624220508734,True,0.97,A distinct narrow watercourse or canal runs horizontally through the vegetation.
gated_highres,river,78,0.5627003908157349,w1127363031_US_21,An aerial image. It shows: Unclassified road with grade 2 track type.,/data/tessera_dataset/image-emb-text/images4/w1127363031_US_21.jpg,-94.26724361610434,36.29387024768259,False,0.96,"The prominent pale linear feature is a road or path, with no clearly visible river."
gated_highres,river,79,0.5627003908157349,w779794914_US_18,An aerial image. It shows: Residential road with bridge.,/data/tessera_dataset/image-emb-text/images2/w779794914_US_18.jpg,-84.5733603795874,42.16670608624477,True,0.99,A winding stream is clearly visible crossing beneath the road and continuing through the vegetation.
gated_highres,river,80,0.5627003908157349,a621841213_US_19,An aerial image. It shows: Reservoir area.,/data/tessera_dataset/image-emb-text/images6/a621841213_US_19.jpg,-106.71018126654076,46.13061044676799,False,0.98,"A pond or small lake is visible, but no river channel is apparent."
gated_highres,river,81,0.5627003908157349,a1167167918_US_19,An aerial image. It shows: Dam across waterway.,/data/tessera_dataset/image-emb-text/images7/a1167167918_US_19.jpg,-94.29733370912862,35.351021021453036,True,0.93,A broad body of flowing or impounded water is visibly crossed by a dam or bridge structure.
gated_highres,river,82,0.5627003908157349,w896707145_US_21,An aerial image. It shows: Residential driveway used as service road.,/data/tessera_dataset/image-emb-text/images5/w896707145_US_21.jpg,-72.09503036083449,41.616476309492754,False,0.99,"The image shows forest, paths, and buildings with no visible river or water channel."
gated_highres,river,83,0.5627003908157349,w446362555_US_22,An aerial image. It shows: Canal.,/data/tessera_dataset/image-emb-text/images5/w446362555_US_22.jpg,-80.24936641002859,26.78385741733495,True,0.98,A clearly visible dark water channel runs horizontally across the image.
gated_highres,river,84,0.5627003908157349,a113754438_US_17,An aerial image. It shows: Dam along waterway.,/data/tessera_dataset/image-emb-text/images4/a113754438_US_17.jpg,-76.10653805000001,40.608509999999995,True,0.9,A long water body is visibly crossed by a dam or weir structure.
gated_highres,river,85,0.5627003908157349,a1092490501_US_19,An aerial image. It shows: Pond surrounded by natural water.,/data/tessera_dataset/image-emb-text/images3/a1092490501_US_19.jpg,-95.6326230634981,31.592572319077135,True,0.96,A substantial dark water channel or water body is visibly present between vegetated banks.
gated_highres,river,86,0.5627003908157349,a635324117_FI_22,An aerial image. It shows: Serene lake surrounded by nature.,/data/tessera_dataset/image-emb-text/images6/a635324117_FI_22.jpg,31.061441629531217,62.72665894328646,False,0.97,"The image shows a large enclosed lake or pond bordered by forest, with no clear river channel."
gated_highres,river,87,0.5627003908157349,a274918864_FI_22,An aerial image. It shows: Canal with water flowing through it.,/data/tessera_dataset/image-emb-text/images6/a274918864_FI_22.jpg,26.252627723237545,61.078389774098376,True,0.99,"A long, narrow, continuous water channel is clearly visible through the forested landscape."
gated_highres,river,88,0.5627003908157349,w555571158_US_20,An aerial image. It shows: Canal.,/data/tessera_dataset/image-emb-text/images7/w555571158_US_20.jpg,-106.72403919949056,34.80925817695544,True,0.97,A narrow dark water channel visibly runs diagonally through the developed and cleared area.
gated_highres,river,89,0.5627003908157349,a801311761_US_21,An aerial image. It shows: Water hazard on golf course. The hazard is natural water feature.,/data/tessera_dataset/image-emb-text/images5/a801311761_US_21.jpg,-80.8923269951126,32.21543130121696,True,0.86,"A branching, sinuous channel or dry riverbed is visibly present across the cleared area."
gated_highres,river,90,0.5627003908157349,w1059370032_US_21,An aerial image. It shows: Railway track.,/data/tessera_dataset/image-emb-text/images2/w1059370032_US_21.jpg,-114.0307111,35.1921691,False,0.98,"The image shows a linear paved or compacted transport corridor through dry terrain, with no visible water."
gated_highres,river,91,0.5627003908157349,w285171685_US_21,An aerial image. It shows: Weir along the waterway.,/data/tessera_dataset/image-emb-text/images6/w285171685_US_21.jpg,-83.6402944,41.040679,True,0.99,"A broad brown water channel is clearly visible running horizontally through the image, bordered by trees and parkland."
gated_highres,river,92,0.5627003908157349,w222875561_CH_19,An aerial image. It shows: Weir along the waterway.,/data/tessera_dataset/image-emb-text/images6/w222875561_CH_19.jpg,8.401835002886537,47.69532429255921,True,0.88,A large flowing water body with bright white rapids or foamy water occupies the right side of the image.
gated_highres,river,93,0.5627003908157349,a644937892_US_20,An aerial image. It shows: Scrub vegetation covering the land.,/data/tessera_dataset/image-emb-text/images2/a644937892_US_20.jpg,-117.58674132382055,33.538424394271594,False,0.94,"The image shows grassy and scrub-covered land with paths or erosion features, but no clearly visible river or water channel."
gated_highres,river,94,0.5627003908157349,w688036327_CH_20,An aerial image. It shows: Culvert tunnel.,/data/tessera_dataset/image-emb-text/images5/w688036327_CH_20.jpg,7.163524727932582,47.47044128104952,True,0.84,"A dark, continuous water channel is visible along the left side beside dense vegetation."
gated_highres,river,95,0.5627003908157349,w757112459_US_20,An aerial image. It shows: Covered driveway bridge.,/data/tessera_dataset/image-emb-text/images4/w757112459_US_20.jpg,-81.47277423703571,36.20462729178474,False,0.99,"The image shows fields, roads, buildings, and trees, with no visible river."
gated_highres,river,96,0.5627003908157349,w555060693_US_20,An aerial image. It shows: Culvert tunnel crossing over canal.,/data/tessera_dataset/image-emb-text/images7/w555060693_US_20.jpg,-106.7216503,34.8079141,False,0.98,"The image shows intersecting roads or paved paths and landscaping, with no visible river."
gated_highres,river,97,0.5627003908157349,w15610223_US_20,An aerial image. It shows: Railway spur service.,/data/tessera_dataset/image-emb-text/images4/w15610223_US_20.jpg,-81.93513151260893,37.58837188401485,False,0.98,"The image shows residential structures, roads, and a curving rail or paved corridor, but no visible river."
gated_highres,river,98,0.5627003908157349,a43276912_US_21,An aerial image. It shows: Rapid whitewater waterway with rapids.,/data/tessera_dataset/image-emb-text/images2/a43276912_US_21.jpg,-80.92876455000001,36.853473550000004,True,0.93,"A broad dark water body with visible ripples or rapids runs through the image beside a rocky, vegetated shoreline."
gated_highres,river,99,0.5627003908157349,w523868304_US_21,An aerial image. It shows: Beautiful river scene.,/data/tessera_dataset/image-emb-text/images4/w523868304_US_21.jpg,-114.0452854,48.4042638,True,0.94,"A broad water channel with sandy or vegetated banks is clearly visible, consistent with a river."
gated_highres,river,100,0.5627003908157349,w306047603_US_21,An aerial image. It shows: Abandoned truss bridge on path.,/data/tessera_dataset/image-emb-text/images7/w306047603_US_21.jpg,-81.51829585553426,34.42286777751625,True,0.96,A narrow dark water channel winds through dense trees across the center of the image.
gated_highres,school,1,0.5156893730163574,a164775576_US_19,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images2/a164775576_US_19.jpg,-90.21391966291813,38.45061733734083,True,0.95,"Large institutional building complex with adjacent playgrounds, athletic fields, parking, and open grounds."
gated_highres,school,2,0.5156893730163574,a422250362_US_21,An aerial image. It shows: School building.,/data/tessera_dataset/image-emb-text/images4/a422250362_US_21.jpg,-73.57181089566163,43.305498227799234,True,0.84,"Large institutional building with extensive grounds, paved recreational areas, and a campus-like layout."
