system,query,rank,gate_global_weight,sample_id,source_title,image_path,center_lon,center_lat
gated_highres,ship,18,0.5920504927635193,n8479247400_US_19,An aerial image. It shows: Car rental facility.,/data/tessera_dataset/image-emb-text/images7/n8479247400_US_19.jpg,-74.94817859328883,40.098167235955984
gated_highres,ship,19,0.5920504927635193,w859868814_US_20,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images3/w859868814_US_20.jpg,-124.18164969562714,41.74415813173292
gated_highres,ship,20,0.5920504927635193,a471067860_US_18,An aerial image. It shows: Industrial building.,/data/tessera_dataset/image-emb-text/images7/a471067860_US_18.jpg,-117.92090245,33.998953099999994
gated_highres,ship,21,0.5920504927635193,n7985876069_CH_20,An aerial image. It shows: Cafe.,/data/tessera_dataset/image-emb-text/images3/n7985876069_CH_20.jpg,6.839522721230318,46.46028036837683
gated_highres,ship,22,0.5920504927635193,n8910542760_CH_20,An aerial image. It shows: Waste disposal facility.,/data/tessera_dataset/image-emb-text/images5/n8910542760_CH_20.jpg,6.955801513368156,46.254290472493835
gated_highres,ship,23,0.5920504927635193,n1752049386_US_19,An aerial image. It shows: Lock gate along waterway.,/data/tessera_dataset/image-emb-text/images4/n1752049386_US_19.jpg,-79.89872989916591,40.14617456747584
gated_highres,ship,24,0.5920504927635193,n8260029983_US_19,An aerial image. It shows: Trolley bay.,/data/tessera_dataset/image-emb-text/images3/n8260029983_US_19.jpg,-74.2985628,40.0145082
gated_highres,ship,25,0.5920504927635193,a1006712036_US_19,An aerial image. It shows: Industrial area with various works.,/data/tessera_dataset/image-emb-text/images3/a1006712036_US_19.jpg,-88.09761243371092,33.91200454530595
gated_highres,ship,26,0.5920504927635193,a120650917_US_20,An aerial image. It shows: Industrial building.,/data/tessera_dataset/image-emb-text/images2/a120650917_US_20.jpg,-121.567286790363,38.587809844502246
gated_highres,ship,27,0.5920504927635193,w544688930_US_21,An aerial image. It shows: Rail spur service.,/data/tessera_dataset/image-emb-text/images7/w544688930_US_21.jpg,-81.83081098074345,30.386887793641968
gated_highres,ship,28,0.5920504927635193,w12106169_US_21,An aerial image. It shows: Tertiary road.,/data/tessera_dataset/image-emb-text/images6/w12106169_US_21.jpg,-81.17500108005993,33.36616345458785
gated_highres,ship,29,0.5920504927635193,a205945266_CH_20,An aerial image. It shows: Commercial building.,/data/tessera_dataset/image-emb-text/images4/a205945266_CH_20.jpg,6.579175926254237,46.550846334726174
gated_highres,ship,30,0.5920504927635193,w503873808_US_21,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images6/w503873808_US_21.jpg,-73.99736202755207,40.58850597854635
gated_highres,ship,31,0.5920504927635193,n5138942656_US_19,An aerial image. It shows: Marina on leisure land.,/data/tessera_dataset/image-emb-text/images7/n5138942656_US_19.jpg,-76.7117116,43.3435223
gated_highres,ship,32,0.5920504927635193,w468024131_US_22,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images4/w468024131_US_22.jpg,-80.10826353497603,26.118679577574476
gated_highres,ship,33,0.5920504927635193,n4131178627_US_21,An aerial image. It shows: Healthcare clinic is depicted in the image.,/data/tessera_dataset/image-emb-text/images7/n4131178627_US_21.jpg,-81.3954778,28.3382277
gated_highres,ship,34,0.5920504927635193,a412835716_US_18,An aerial image. It shows: Retail building.,/data/tessera_dataset/image-emb-text/images5/a412835716_US_18.jpg,-120.1371904348697,39.17275527603252
gated_highres,ship,35,0.5920504927635193,n1473516583_CH_20,An aerial image. It shows: Railway level crossing.,/data/tessera_dataset/image-emb-text/images2/n1473516583_CH_20.jpg,6.5618113,46.5452069
gated_highres,ship,36,0.5920504927635193,w725951923_US_20,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images7/w725951923_US_20.jpg,-120.14092821261957,39.16774144977961
gated_highres,ship,37,0.5920504927635193,a863864166_FI_19,An aerial image. It shows: Farm auxiliary building.,/data/tessera_dataset/image-emb-text/images5/a863864166_FI_19.jpg,25.848579998034346,62.30348514810526
gated_highres,ship,38,0.5920504927635193,a305316269_FI_21,An aerial image. It shows: Island.,/data/tessera_dataset/image-emb-text/images4/a305316269_FI_21.jpg,24.65987680398299,62.09932398219681
gated_highres,ship,39,0.5920504927635193,n9158176585_CH_20,An aerial image. It shows: Charging station.,/data/tessera_dataset/image-emb-text/images7/n9158176585_CH_20.jpg,6.9380449695831095,46.31457442342441
gated_highres,ship,40,0.5920504927635193,w970600675_CH_19,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images4/w970600675_CH_19.jpg,8.9180708,47.2253313
gated_highres,ship,41,0.5920504927635193,a226914947_CH_20,An aerial image. It shows: Simple and straightforward house.,/data/tessera_dataset/image-emb-text/images6/a226914947_CH_20.jpg,7.076764170283258,46.56914292683277
gated_highres,ship,42,0.5920504927635193,n8260029984_US_19,An aerial image. It shows: Trolley bay.,/data/tessera_dataset/image-emb-text/images2/n8260029984_US_19.jpg,-74.29845170997149,40.01435434204318
gated_highres,ship,43,0.5920504927635193,n252794852_CH_21,An aerial image. It shows: Cattle grid barrier.,/data/tessera_dataset/image-emb-text/images4/n252794852_CH_21.jpg,7.940224105897479,46.99083464585132
gated_highres,ship,44,0.5920504927635193,a416466700_US_19,An aerial image. It shows: Dock located along the waterway.,/data/tessera_dataset/image-emb-text/images7/a416466700_US_19.jpg,-122.39587961745033,47.26872899652282
gated_highres,ship,45,0.5920504927635193,n9025578136_US_21,An aerial image. It shows: Parking space.,/data/tessera_dataset/image-emb-text/images2/n9025578136_US_21.jpg,-81.97492273248685,28.971128328945888
gated_highres,ship,46,0.5920504927635193,n9657855539_US_21,An aerial image. It shows: Dock by the waterway.,/data/tessera_dataset/image-emb-text/images5/n9657855539_US_21.jpg,-81.08869743550777,32.08442106576299
gated_highres,ship,47,0.5920504927635193,w38491095_FI_21,An aerial image. It shows: Primary road with asphalt surface.,/data/tessera_dataset/image-emb-text/images4/w38491095_FI_21.jpg,24.67606356978787,62.01470925750749
gated_highres,ship,48,0.5920504927635193,w80513451_US_21,An aerial image. It shows: Floating barrier on the waterway.,/data/tessera_dataset/image-emb-text/images2/w80513451_US_21.jpg,-85.08442586560804,35.23159038877938
gated_highres,ship,49,0.5920504927635193,n9397144073_CH_18,An aerial image. It shows: White bench.,/data/tessera_dataset/image-emb-text/images2/n9397144073_CH_18.jpg,8.866311767557638,45.9598205779826
gated_highres,ship,50,0.5920504927635193,a231289347_US_19,An aerial image. It shows: Warehouse.,/data/tessera_dataset/image-emb-text/images7/a231289347_US_19.jpg,-122.32882801043752,47.54217246447092
gated_highres,ship,51,0.5920504927635193,w7906216_US_21,An aerial image. It shows: Railway yard in service.,/data/tessera_dataset/image-emb-text/images7/w7906216_US_21.jpg,-88.04704972791441,30.719966149723984
gated_highres,ship,52,0.5920504927635193,w27460522_US_21,An aerial image. It shows: Lock gate on waterway.,/data/tessera_dataset/image-emb-text/images3/w27460522_US_21.jpg,-120.69682858071201,45.71962952114524
gated_highres,ship,53,0.5920504927635193,w900878270_US_22,An aerial image. It shows: Siding service.,/data/tessera_dataset/image-emb-text/images5/w900878270_US_22.jpg,-80.29520136824894,27.378461644952484
gated_highres,ship,54,0.5920504927635193,w92349276_CH_19,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images7/w92349276_CH_19.jpg,8.977667882655807,47.66492579344445
gated_highres,ship,55,0.5920504927635193,a470016836_US_21,An aerial image. It shows: Police building.,/data/tessera_dataset/image-emb-text/images6/a470016836_US_21.jpg,-112.33175975699352,34.59479995010082
gated_highres,ship,56,0.5920504927635193,n1219931322_US_19,An aerial image. It shows: Lighthouse.,/data/tessera_dataset/image-emb-text/images3/n1219931322_US_19.jpg,-79.8836242,32.6953636
gated_highres,ship,57,0.5920504927635193,n9355893940_US_21,An aerial image. It shows: Intermodal railway yard.,/data/tessera_dataset/image-emb-text/images5/n9355893940_US_21.jpg,-87.69328021894763,41.75327271785767
gated_highres,ship,58,0.5920504927635193,a16786769_FI_20,An aerial image. It shows: Ferry terminal station with block building.,/data/tessera_dataset/image-emb-text/images3/a16786769_FI_20.jpg,24.92201399560763,60.15421715893385
gated_highres,ship,59,0.5920504927635193,w491779884_US_21,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images4/w491779884_US_21.jpg,-81.05242678563025,29.28000886998269
gated_highres,ship,60,0.5920504927635193,a782762155_US_19,An aerial image. It shows: Retail building.,/data/tessera_dataset/image-emb-text/images4/a782762155_US_19.jpg,-75.27536838513313,40.38282583346697
gated_highres,ship,61,0.5920504927635193,n5264647136_US_21,An aerial image. It shows: Slipway on leisure land.,/data/tessera_dataset/image-emb-text/images7/n5264647136_US_21.jpg,-88.56224149287172,30.34566661554821
gated_highres,ship,62,0.5920504927635193,a1157331719_US_22,An aerial image. It shows: This residential area consists of single-family homes.,/data/tessera_dataset/image-emb-text/images5/a1157331719_US_22.jpg,-87.27176261385424,30.384428099217004
gated_highres,ship,63,0.5920504927635193,n10196171031_US_20,An aerial image. It shows: Industrial warehouse.,/data/tessera_dataset/image-emb-text/images3/n10196171031_US_20.jpg,-121.35829337690687,38.37659344657747
gated_highres,ship,64,0.5920504927635193,a1173656588_FI_21,An aerial image. It shows: Farmyard in rural farm setting.,/data/tessera_dataset/image-emb-text/images6/a1173656588_FI_21.jpg,22.996906250000002,60.9876122
gated_highres,ship,65,0.5920504927635193,w119751313_FI_20,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images4/w119751313_FI_20.jpg,28.20429280797211,61.06865560142674
gated_highres,ship,66,0.5920504927635193,n684306938_CH_18,An aerial image. It shows: Car repair shop.,/data/tessera_dataset/image-emb-text/images5/n684306938_CH_18.jpg,7.2912779,46.5048771
gated_highres,ship,67,0.5920504927635193,n9105937022_CH_20,An aerial image. It shows: Block barrier.,/data/tessera_dataset/image-emb-text/images6/n9105937022_CH_20.jpg,7.306839800824056,46.222593055324424
gated_highres,ship,68,0.5920504927635193,a246785044_CH_19,An aerial image. It shows: Industrial building.,/data/tessera_dataset/image-emb-text/images7/a246785044_CH_19.jpg,8.784677762157685,47.32524943069737
gated_highres,ship,69,0.5920504927635193,n9488922518_CH_19,An aerial image. It shows: Brown bench.,/data/tessera_dataset/image-emb-text/images3/n9488922518_CH_19.jpg,8.708268397487934,47.34935300268452
gated_highres,ship,70,0.5920504927635193,a458946601_US_18,An aerial image. It shows: Parking area with asphalt surface.,/data/tessera_dataset/image-emb-text/images6/a458946601_US_18.jpg,-122.63633514569287,38.948714570851266
gated_highres,ship,71,0.5920504927635193,a427072067_CH_18,An aerial image. It shows: Industrial building.,/data/tessera_dataset/image-emb-text/images7/a427072067_CH_18.jpg,8.735396556144995,46.17641438657049
gated_highres,ship,72,0.5920504927635193,a293100154_US_21,An aerial image. It shows: Wholesale shop building.,/data/tessera_dataset/image-emb-text/images4/a293100154_US_21.jpg,-94.3486295024365,35.34938855463689
gated_highres,ship,73,0.5920504927635193,w1066456797_US_21,"An aerial image. It shows: Slipway located on service road, used for leisure land activities.",/data/tessera_dataset/image-emb-text/images7/w1066456797_US_21.jpg,-75.9114176,36.5208784
gated_highres,ship,74,0.5920504927635193,a951133369_CH_20,An aerial image. It shows: Street side parking area.,/data/tessera_dataset/image-emb-text/images7/a951133369_CH_20.jpg,6.5721369882341065,46.55448435235651
gated_highres,ship,75,0.5920504927635193,w490595651_US_20,An aerial image. It shows: Rail spur service.,/data/tessera_dataset/image-emb-text/images5/w490595651_US_20.jpg,-121.85002425278047,38.02383179640378
gated_highres,ship,76,0.5920504927635193,a389961741_US_19,An aerial image. It shows: Office building.,/data/tessera_dataset/image-emb-text/images5/a389961741_US_19.jpg,-84.10927199480545,33.957780101133096
gated_highres,ship,77,0.5920504927635193,a420914566_US_19,An aerial image. It shows: Retail building.,/data/tessera_dataset/image-emb-text/images4/a420914566_US_19.jpg,-76.97902760435707,39.823518482562115
gated_highres,ship,78,0.5920504927635193,w71948507_CH_18,An aerial image. It shows: Man-made pier.,/data/tessera_dataset/image-emb-text/images4/w71948507_CH_18.jpg,8.861332822339575,45.96228546170368
gated_highres,ship,79,0.5920504927635193,n8604341083_US_21,An aerial image. It shows: Healthcare clinic is depicted in the image.,/data/tessera_dataset/image-emb-text/images4/n8604341083_US_21.jpg,-114.32988253307286,48.22052533948738
gated_highres,ship,80,0.5920504927635193,n2102196023_CH_20,An aerial image. It shows: Recycling container at amenity designated for recycling.,/data/tessera_dataset/image-emb-text/images7/n2102196023_CH_20.jpg,6.231162336403912,46.198207036544105
gated_highres,ship,81,0.5920504927635193,n9025461205_US_19,An aerial image. It shows: Parking space.,/data/tessera_dataset/image-emb-text/images7/n9025461205_US_19.jpg,-81.968565109517,28.96242613477329
gated_highres,ship,82,0.5920504927635193,a596638428_US_21,An aerial image. It shows: Retail area.,/data/tessera_dataset/image-emb-text/images5/a596638428_US_21.jpg,-73.51978855,41.095212599999996
gated_highres,ship,83,0.5920504927635193,a430598070_US_21,An aerial image. It shows: Building housing car shop.,/data/tessera_dataset/image-emb-text/images5/a430598070_US_21.jpg,-69.99252818623009,43.911455317892745
gated_highres,ship,84,0.5920504927635193,n357303802_US_19,An aerial image. It shows: Historic monument.,/data/tessera_dataset/image-emb-text/images3/n357303802_US_19.jpg,-80.08925395719871,42.15517251410438
gated_highres,ship,85,0.5920504927635193,a761607029_US_19,An aerial image. It shows: Fast food restaurant in commercial area.,/data/tessera_dataset/image-emb-text/images4/a761607029_US_19.jpg,-86.20631263969497,34.275954040995146
gated_highres,ship,86,0.5920504927635193,a69963057_US_18,An aerial image. It shows: Retail area.,/data/tessera_dataset/image-emb-text/images3/a69963057_US_18.jpg,-117.09708699307615,33.482371424628525
gated_highres,ship,87,0.5920504927635193,a421652761_US_19,An aerial image. It shows: Fuel station.,/data/tessera_dataset/image-emb-text/images6/a421652761_US_19.jpg,-76.97876945058042,39.82378141980463
gated_highres,ship,88,0.5920504927635193,n7797206061_FI_20,An aerial image. It shows: Slipway on leisure land.,/data/tessera_dataset/image-emb-text/images6/n7797206061_FI_20.jpg,24.96712543331046,60.16100766127441
gated_highres,ship,89,0.5920504927635193,n1863109279_CH_21,An aerial image. It shows: Power pole.,/data/tessera_dataset/image-emb-text/images7/n1863109279_CH_21.jpg,8.194227443302276,47.60648215273142
gated_highres,ship,90,0.5920504927635193,w15610223_US_20,An aerial image. It shows: Railway spur service.,/data/tessera_dataset/image-emb-text/images4/w15610223_US_20.jpg,-81.93513151260893,37.58837188401485
gated_highres,ship,91,0.5920504927635193,a605450166_US_20,An aerial image. It shows: Commercial building.,/data/tessera_dataset/image-emb-text/images4/a605450166_US_20.jpg,-97.17221629441063,31.525062403454626
gated_highres,ship,92,0.5920504927635193,a298073166_CH_20,An aerial image. It shows: Parking lane designated for parking.,/data/tessera_dataset/image-emb-text/images3/a298073166_CH_20.jpg,6.509989771824719,46.519681870563076
gated_highres,ship,93,0.5920504927635193,a579980404_US_19,An aerial image. It shows: Building.,/data/tessera_dataset/image-emb-text/images6/a579980404_US_19.jpg,-114.99164276357153,36.03875708138709
gated_highres,ship,94,0.5920504927635193,n9025461201_US_21,An aerial image. It shows: Parking space is available.,/data/tessera_dataset/image-emb-text/images7/n9025461201_US_21.jpg,-81.96888299766744,28.961491754803202
gated_highres,ship,95,0.5920504927635193,n1056866320_US_21,An aerial image. It shows: Lock gate on waterway.,/data/tessera_dataset/image-emb-text/images5/n1056866320_US_21.jpg,-74.28796132258016,42.94588646662527
gated_highres,ship,96,0.5920504927635193,n1263607745_FI_20,An aerial image. It shows: Slipway on leisure land.,/data/tessera_dataset/image-emb-text/images3/n1263607745_FI_20.jpg,24.9434200634246,60.176839891071154
gated_highres,ship,97,0.5920504927635193,a148657308_US_19,An aerial image. It shows: Flat roof retail building.,/data/tessera_dataset/image-emb-text/images7/a148657308_US_19.jpg,-122.46209117307669,48.773020614201585
gated_highres,ship,98,0.5920504927635193,a96631371_CH_19,An aerial image. It shows: Building with gabled roof.,/data/tessera_dataset/image-emb-text/images4/a96631371_CH_19.jpg,8.781323573870875,47.37312968834904
gated_highres,ship,99,0.5920504927635193,n3639848872_CH_18,An aerial image. It shows: Fountain.,/data/tessera_dataset/image-emb-text/images4/n3639848872_CH_18.jpg,8.781244628604739,46.16806191311227
gated_highres,ship,100,0.5920504927635193,n9316841246_US_20,An aerial image. It shows: View of railway yard.,/data/tessera_dataset/image-emb-text/images6/n9316841246_US_20.jpg,-90.18935550162689,32.288413442311
gated_highres,container,1,0.5913087129592896,n2691981237_US_19,An aerial image. It shows: Silo.,/data/tessera_dataset/image-emb-text/images4/n2691981237_US_19.jpg,-102.25830879662313,38.82723915549638
gated_highres,container,2,0.5913087129592896,n9936183479_US_21,An aerial image. It shows: Weighbridge facility.,/data/tessera_dataset/image-emb-text/images6/n9936183479_US_21.jpg,-119.2886989,47.1904953
gated_highres,container,3,0.5913087129592896,n8910542760_CH_20,An aerial image. It shows: Waste disposal facility.,/data/tessera_dataset/image-emb-text/images5/n8910542760_CH_20.jpg,6.955801513368156,46.254290472493835
gated_highres,container,4,0.5913087129592896,n1493609430_CH_20,An aerial image. It shows: Recycling facility.,/data/tessera_dataset/image-emb-text/images5/n1493609430_CH_20.jpg,6.964969203499416,46.06816854261639
gated_highres,container,5,0.5913087129592896,w603091073_US_18,An aerial image. It shows: Disused railway yard.,/data/tessera_dataset/image-emb-text/images5/w603091073_US_18.jpg,-89.96602311726178,35.172091087703976
gated_highres,container,6,0.5913087129592896,a637256183_CH_18,An aerial image. It shows: Garage building.,/data/tessera_dataset/image-emb-text/images5/a637256183_CH_18.jpg,7.442754038814858,46.80614428155866
gated_highres,container,7,0.5913087129592896,a102598628_US_20,An aerial image. It shows: Parking area.,/data/tessera_dataset/image-emb-text/images6/a102598628_US_20.jpg,-83.23249115220392,42.2984191851507
gated_highres,container,8,0.5913087129592896,a231289347_US_19,An aerial image. It shows: Warehouse.,/data/tessera_dataset/image-emb-text/images7/a231289347_US_19.jpg,-122.32882801043752,47.54217246447092
gated_highres,container,9,0.5913087129592896,n7426141041_CH_19,An aerial image. It shows: Bench for seating.,/data/tessera_dataset/image-emb-text/images6/n7426141041_CH_19.jpg,8.7894883,47.3092375
gated_highres,container,10,0.5913087129592896,n3786395144_US_19,An aerial image. It shows: Railway level crossing.,/data/tessera_dataset/image-emb-text/images7/n3786395144_US_19.jpg,-122.32820860432207,47.55760259401075
gated_highres,container,11,0.5913087129592896,n9007230721_US_19,An aerial image. It shows: Silo.,/data/tessera_dataset/image-emb-text/images7/n9007230721_US_19.jpg,-93.7498278,44.4367697
gated_highres,container,12,0.5913087129592896,n431506525_CH_21,An aerial image. It shows: Car wash facility.,/data/tessera_dataset/image-emb-text/images2/n431506525_CH_21.jpg,8.183579383834996,47.61470946900755
gated_highres,container,13,0.5913087129592896,a396819803_US_20,An aerial image. It shows: Warehouse.,/data/tessera_dataset/image-emb-text/images7/a396819803_US_20.jpg,-118.05007144375931,33.955401568279584
gated_highres,container,14,0.5913087129592896,n6450615281_CH_20,An aerial image. It shows: Parking entrance.,/data/tessera_dataset/image-emb-text/images7/n6450615281_CH_20.jpg,7.35885767045996,46.22766708190141
gated_highres,container,15,0.5913087129592896,a1101958429_CH_19,An aerial image. It shows: View of roof of building.,/data/tessera_dataset/image-emb-text/images7/a1101958429_CH_19.jpg,8.932415760202812,47.266157225192714
gated_highres,container,16,0.5913087129592896,a534260849_CH_18,An aerial image. It shows: View of roof of building.,/data/tessera_dataset/image-emb-text/images6/a534260849_CH_18.jpg,7.484840310316908,46.65160663497588
gated_highres,container,17,0.5913087129592896,n7750706104_CH_19,An aerial image. It shows: Recycling center for various types of waste.,/data/tessera_dataset/image-emb-text/images3/n7750706104_CH_19.jpg,9.279845307643392,47.31240723964448
gated_highres,container,18,0.5913087129592896,a396121517_US_21,An aerial image. It shows: Warehouse building used as post depot.,/data/tessera_dataset/image-emb-text/images4/a396121517_US_21.jpg,-111.79488881047104,33.26476461620949
gated_highres,container,19,0.5913087129592896,a282757301_US_21,An aerial image. It shows: Unpaved industrial parking lot.,/data/tessera_dataset/image-emb-text/images7/a282757301_US_21.jpg,-121.18545016635186,45.60415963165219
gated_highres,container,20,0.5913087129592896,n7563608484_CH_19,"An aerial image. It shows: Picturesque viewpoint with picnic tables, perfect for taking in the scenery.",/data/tessera_dataset/image-emb-text/images4/n7563608484_CH_19.jpg,8.957837384387435,47.26736031911754
gated_highres,container,21,0.5913087129592896,n10196171031_US_20,An aerial image. It shows: Industrial warehouse.,/data/tessera_dataset/image-emb-text/images3/n10196171031_US_20.jpg,-121.35829337690687,38.37659344657747
gated_highres,container,22,0.5913087129592896,a936922543_CH_20,An aerial image. It shows: Industrial area designated as brickyard.,/data/tessera_dataset/image-emb-text/images2/a936922543_CH_20.jpg,7.363379469616425,46.22638187789752
gated_highres,container,23,0.5913087129592896,a236656174_CH_20,An aerial image. It shows: Building designated for vehicle inspection.,/data/tessera_dataset/image-emb-text/images3/a236656174_CH_20.jpg,7.346167814284263,46.22385691613326
gated_highres,container,24,0.5913087129592896,a289926225_CH_18,An aerial image. It shows: Rural barn.,/data/tessera_dataset/image-emb-text/images5/a289926225_CH_18.jpg,8.200909055420325,46.74043263462834
gated_highres,container,25,0.5913087129592896,a1000198658_US_20,An aerial image. It shows: Farmyard with silo.,/data/tessera_dataset/image-emb-text/images6/a1000198658_US_20.jpg,-101.77469885623788,34.531116047383165
gated_highres,container,26,0.5913087129592896,a541663474_FI_20,An aerial image. It shows: Car shop building.,/data/tessera_dataset/image-emb-text/images6/a541663474_FI_20.jpg,28.201437489308397,61.04838417204112
gated_highres,container,27,0.5913087129592896,n11077773648_US_20,An aerial image. It shows: Railway yard.,/data/tessera_dataset/image-emb-text/images4/n11077773648_US_20.jpg,-90.21978906997266,38.71668189562348
gated_highres,container,28,0.5913087129592896,a328142267_CH_20,An aerial image. It shows: Industrial area with recycling center. The center is surrounded by fence.,/data/tessera_dataset/image-emb-text/images2/a328142267_CH_20.jpg,7.05376649043985,46.50835195975826
gated_highres,container,29,0.5913087129592896,w883988926_US_22,An aerial image. It shows: Abandoned railway spur.,/data/tessera_dataset/image-emb-text/images7/w883988926_US_22.jpg,-81.8340167638419,31.648506165854165
gated_highres,container,30,0.5913087129592896,n6986430190_US_18,An aerial image. It shows: Railway level crossing.,/data/tessera_dataset/image-emb-text/images4/n6986430190_US_18.jpg,-118.38237224214126,33.95132391167445
gated_highres,container,31,0.5913087129592896,n8372554314_US_21,An aerial image. It shows: Silo.,/data/tessera_dataset/image-emb-text/images3/n8372554314_US_21.jpg,-101.71414894701408,39.76442620500298
gated_highres,container,32,0.5913087129592896,a707971092_US_21,An aerial image. It shows: Rest area along the road.,/data/tessera_dataset/image-emb-text/images4/a707971092_US_21.jpg,-81.11269724372589,41.104102018992286
gated_highres,container,33,0.5913087129592896,w844758182_CH_19,An aerial image. It shows: Platform with shelter for public transport.,/data/tessera_dataset/image-emb-text/images4/w844758182_CH_19.jpg,9.27317131318793,47.38720577042684
gated_highres,container,34,0.5913087129592896,n1473516583_CH_20,An aerial image. It shows: Railway level crossing.,/data/tessera_dataset/image-emb-text/images2/n1473516583_CH_20.jpg,6.5618113,46.5452069
gated_highres,container,35,0.5913087129592896,a299217935_CH_19,An aerial image. It shows: Industrial building.,/data/tessera_dataset/image-emb-text/images4/a299217935_CH_19.jpg,8.91338390520924,47.26939353340137
gated_highres,container,36,0.5913087129592896,a1030549690_US_17,An aerial image. It shows: Post depot building.,/data/tessera_dataset/image-emb-text/images7/a1030549690_US_17.jpg,-122.32315911007633,47.22732851077759
gated_highres,container,37,0.5913087129592896,a1144582651_US_20,An aerial image. It shows: Commercial building.,/data/tessera_dataset/image-emb-text/images6/a1144582651_US_20.jpg,-90.16234254232657,32.23496572306354
gated_highres,container,38,0.5913087129592896,a779832897_US_19,An aerial image. It shows: Building identified as silo.,/data/tessera_dataset/image-emb-text/images5/a779832897_US_19.jpg,-93.33232107304943,44.784057054043686
gated_highres,container,39,0.5913087129592896,w233568601_US_21,An aerial image. It shows: Railway yard used for servicing trains.,/data/tessera_dataset/image-emb-text/images5/w233568601_US_21.jpg,-87.69867279091667,41.75070830926916
