system,query,rank,gate_global_weight,sample_id,source_title,image_path,center_lon,center_lat
gated_highres,skatepark,13,0.553607702255249,a470034393_US_19,An aerial image. It shows: Miniature golf leisure land.,/data/tessera_dataset/image-emb-text/images4/a470034393_US_19.jpg,-75.73657113603551,40.53670421931242
gated_highres,skatepark,14,0.553607702255249,n1204180738_CH_20,An aerial image. It shows: Playground with slide.,/data/tessera_dataset/image-emb-text/images5/n1204180738_CH_20.jpg,6.561787107875203,46.53393960508413
gated_highres,skatepark,15,0.553607702255249,a346728340_US_20,An aerial image. It shows: Playground area for leisure land.,/data/tessera_dataset/image-emb-text/images4/a346728340_US_20.jpg,-86.34062850434901,37.46356131013393
gated_highres,skatepark,16,0.553607702255249,a34586973_FI_20,An aerial image. It shows: Parking area.,/data/tessera_dataset/image-emb-text/images2/a34586973_FI_20.jpg,24.972162958736668,60.19327755537234
gated_highres,skatepark,17,0.553607702255249,w759781786_US_19,An aerial image. It shows: Driveway.,/data/tessera_dataset/image-emb-text/images6/w759781786_US_19.jpg,-82.63966858168268,28.360449765658295
gated_highres,skatepark,18,0.553607702255249,w884004075_US_21,An aerial image. It shows: Driveway leading to service road.,/data/tessera_dataset/image-emb-text/images5/w884004075_US_21.jpg,-72.41185178019163,41.86908221908125
gated_highres,skatepark,19,0.553607702255249,a454613812_US_21,An aerial image. It shows: Brownfield site.,/data/tessera_dataset/image-emb-text/images7/a454613812_US_21.jpg,-112.25828932168467,33.55558638396972
gated_highres,skatepark,20,0.553607702255249,w1131164076_US_21,An aerial image. It shows: Path for golf carts.,/data/tessera_dataset/image-emb-text/images7/w1131164076_US_21.jpg,-80.89729402184264,32.29692571075133
gated_highres,skatepark,21,0.553607702255249,a192734608_US_21,An aerial image. It shows: Pond with natural water.,/data/tessera_dataset/image-emb-text/images3/a192734608_US_21.jpg,-83.64611949417142,41.38446109821432
gated_highres,skatepark,22,0.553607702255249,w648500028_US_21,An aerial image. It shows: Gokart raceway.,/data/tessera_dataset/image-emb-text/images3/w648500028_US_21.jpg,-83.56416730876535,35.79737764876447
gated_highres,skatepark,23,0.553607702255249,a872261342_CH_20,An aerial image. It shows: Bicycle parking area with stands available.,/data/tessera_dataset/image-emb-text/images4/a872261342_CH_20.jpg,6.585909384594208,46.53033267395156
gated_highres,skatepark,24,0.553607702255249,a822751425_US_19,An aerial image. It shows: Community garden filled with leisure land.,/data/tessera_dataset/image-emb-text/images3/a822751425_US_19.jpg,-74.9337026766161,40.03959965091798
gated_highres,skatepark,25,0.553607702255249,a858346991_US_21,An aerial image. It shows: Karting raceway with asphalt surface.,/data/tessera_dataset/image-emb-text/images2/a858346991_US_21.jpg,-73.88556913870802,40.58219659361377
gated_highres,skatepark,26,0.553607702255249,a468935326_US_19,An aerial image. It shows: Miniature golf leisure land.,/data/tessera_dataset/image-emb-text/images6/a468935326_US_19.jpg,-75.24730428490048,40.870892767035805
gated_highres,skatepark,27,0.553607702255249,w788932689_US_22,An aerial image. It shows: Path for both roads and golfers.,/data/tessera_dataset/image-emb-text/images7/w788932689_US_22.jpg,-84.19168233728894,33.99750477066205
gated_highres,skatepark,28,0.553607702255249,n4097837715_CH_18,An aerial image. It shows: Bollard.,/data/tessera_dataset/image-emb-text/images6/n4097837715_CH_18.jpg,7.475633961751555,46.80712957417482
gated_highres,skatepark,29,0.553607702255249,a700227459_US_19,An aerial image. It shows: Miniature golf leisure land.,/data/tessera_dataset/image-emb-text/images4/a700227459_US_19.jpg,-74.24042245000001,39.56241455
gated_highres,skatepark,30,0.553607702255249,n9982334759_US_21,An aerial image. It shows: Weighbridge facility.,/data/tessera_dataset/image-emb-text/images6/n9982334759_US_21.jpg,-80.24106622372415,33.70446251725501
gated_highres,skatepark,31,0.553607702255249,a695725240_US_20,An aerial image. It shows: Karting raceway.,/data/tessera_dataset/image-emb-text/images4/a695725240_US_20.jpg,-97.296093,27.672654899999998
gated_highres,skatepark,32,0.553607702255249,a854089046_US_21,An aerial image. It shows: Street-side gravel parking area.,/data/tessera_dataset/image-emb-text/images7/a854089046_US_21.jpg,-79.39486937386425,42.15797503439407
gated_highres,skatepark,33,0.553607702255249,a49360246_US_20,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images7/a49360246_US_20.jpg,-121.26444632078679,38.80968146243494
gated_highres,skatepark,34,0.553607702255249,a719022704_US_20,"An aerial image. It shows: Designated area for dogs to play, dog park.",/data/tessera_dataset/image-emb-text/images2/a719022704_US_20.jpg,-93.76196125,38.7709722
gated_highres,skatepark,35,0.553607702255249,n5826810566_FI_20,An aerial image. It shows: Playground featuring roundabout.,/data/tessera_dataset/image-emb-text/images3/n5826810566_FI_20.jpg,24.928763669996002,60.166496661272745
gated_highres,skatepark,36,0.553607702255249,a709386035_US_20,An aerial image. It shows: Paved parking area.,/data/tessera_dataset/image-emb-text/images7/a709386035_US_20.jpg,-94.71907697064378,33.014611289263186
gated_highres,skatepark,37,0.553607702255249,n1268299552_US_21,An aerial image. It shows: Kindergarten.,/data/tessera_dataset/image-emb-text/images2/n1268299552_US_21.jpg,-105.16508146089342,39.96825063574318
gated_highres,skatepark,38,0.553607702255249,a894952265_US_20,An aerial image. It shows: Recreation ground designated for BMX sports.,/data/tessera_dataset/image-emb-text/images3/a894952265_US_20.jpg,-85.64820215402486,44.6496658334557
gated_highres,skatepark,39,0.553607702255249,w1184237823_US_19,An aerial image. It shows: Miniature railway bridge over siding service.,/data/tessera_dataset/image-emb-text/images5/w1184237823_US_19.jpg,-121.35953996502315,47.70839473897299
gated_highres,skatepark,40,0.553607702255249,n5073771171_US_21,An aerial image. It shows: Disc golf course designed for leisure and sport.,/data/tessera_dataset/image-emb-text/images7/n5073771171_US_21.jpg,-105.10877458183953,39.993098818555495
gated_highres,skatepark,41,0.553607702255249,w670355513_US_20,An aerial image. It shows: Driveway leading to service road.,/data/tessera_dataset/image-emb-text/images2/w670355513_US_20.jpg,-78.55678720359721,35.80309716467879
gated_highres,skatepark,42,0.553607702255249,w729228226_US_20,An aerial image. It shows: Raceway for motor karting enthusiasts.,/data/tessera_dataset/image-emb-text/images2/w729228226_US_20.jpg,-121.9700820217621,37.39422256688205
gated_highres,skatepark,43,0.553607702255249,a173058843_US_20,An aerial image. It shows: Lovely park for leisure and relaxation.,/data/tessera_dataset/image-emb-text/images6/a173058843_US_20.jpg,-95.46613081510608,30.161510574415402
gated_highres,skatepark,44,0.553607702255249,n3452026233_FI_20,"An aerial image. It shows: Memorial, which is of historic significance.",/data/tessera_dataset/image-emb-text/images3/n3452026233_FI_20.jpg,24.91860649858134,60.16960071793206
gated_highres,skatepark,45,0.553607702255249,a965693751_CH_20,An aerial image. It shows: Playground area for leisure activities on the land.,/data/tessera_dataset/image-emb-text/images5/a965693751_CH_20.jpg,6.566532627616244,46.524925343426936
gated_highres,skatepark,46,0.553607702255249,w535277833_US_21,An aerial image. It shows: Asphalt footway crossing.,/data/tessera_dataset/image-emb-text/images4/w535277833_US_21.jpg,-83.65997183604779,41.38072710841688
gated_highres,skatepark,47,0.553607702255249,a603541159_US_21,An aerial image. It shows: Parking area with surface.,/data/tessera_dataset/image-emb-text/images6/a603541159_US_21.jpg,-94.8262654996941,39.76304394858562
gated_highres,skatepark,48,0.553607702255249,n10048020690_CH_20,An aerial image. It shows: Picnic table located in leisure land area.,/data/tessera_dataset/image-emb-text/images7/n10048020690_CH_20.jpg,6.582444300748216,46.521703604457755
gated_highres,skatepark,49,0.553607702255249,w190129879_US_19,An aerial image. It shows: Path designated for golf carts.,/data/tessera_dataset/image-emb-text/images6/w190129879_US_19.jpg,-81.9931806,28.9091525
gated_highres,skatepark,50,0.553607702255249,a1062622361_US_19,An aerial image. It shows: Schoolyard designated as leisure land.,/data/tessera_dataset/image-emb-text/images6/a1062622361_US_19.jpg,-122.35898566450226,47.54106818735443
gated_highres,skatepark,51,0.553607702255249,a540233928_US_21,An aerial image. It shows: Playground area for leisure land.,/data/tessera_dataset/image-emb-text/images5/a540233928_US_21.jpg,-81.7161081,30.22997805
gated_highres,skatepark,52,0.553607702255249,a1147336915_CH_20,An aerial image. It shows: Gravel pitch used for playing boules.,/data/tessera_dataset/image-emb-text/images3/a1147336915_CH_20.jpg,6.840714423661266,46.45903286021219
gated_highres,skatepark,53,0.553607702255249,n9261699020_FI_20,An aerial image. It shows: Playground with springy equipment.,/data/tessera_dataset/image-emb-text/images2/n9261699020_FI_20.jpg,24.96045102956668,60.19806719633067
gated_highres,skatepark,54,0.553607702255249,a1032631555_US_20,An aerial image. It shows: Dog park for leisure land.,/data/tessera_dataset/image-emb-text/images6/a1032631555_US_20.jpg,-83.56659191364741,42.2147156496446
gated_highres,skatepark,55,0.553607702255249,w729228228_US_20,An aerial image. It shows: Raceway for motor karting enthusiasts.,/data/tessera_dataset/image-emb-text/images3/w729228228_US_20.jpg,-121.97040405298623,37.3941284304629
gated_highres,skatepark,56,0.553607702255249,n6456463254_CH_19,An aerial image. It shows: Picnic table located in leisure land area.,/data/tessera_dataset/image-emb-text/images2/n6456463254_CH_19.jpg,8.703443117989973,47.346180492486795
gated_highres,skatepark,57,0.553607702255249,n8618187118_CH_20,An aerial image. It shows: Playground with swings.,/data/tessera_dataset/image-emb-text/images4/n8618187118_CH_20.jpg,7.334506098986067,46.22309965268194
gated_highres,skatepark,58,0.553607702255249,n6670697623_US_20,An aerial image. It shows: Playground with roundabout.,/data/tessera_dataset/image-emb-text/images2/n6670697623_US_20.jpg,-85.46321437683005,42.71384318528002
gated_highres,skatepark,59,0.553607702255249,a288788192_CH_18,An aerial image. It shows: Garage.,/data/tessera_dataset/image-emb-text/images4/a288788192_CH_18.jpg,7.423226258689384,46.65010298965791
gated_highres,skatepark,60,0.553607702255249,a882003178_US_19,An aerial image. It shows: Rest area along the road.,/data/tessera_dataset/image-emb-text/images3/a882003178_US_19.jpg,-96.10986295000001,41.9932706
gated_highres,skatepark,61,0.553607702255249,a29701580_US_21,An aerial image. It shows: School.,/data/tessera_dataset/image-emb-text/images2/a29701580_US_21.jpg,-71.81609402717362,42.2237442910337
gated_highres,skatepark,62,0.553607702255249,a278756630_US_19,An aerial image. It shows: Basketball court on pitch.,/data/tessera_dataset/image-emb-text/images6/a278756630_US_19.jpg,-75.50994589661626,40.593838343012
gated_highres,skatepark,63,0.553607702255249,a814580969_US_19,An aerial image. It shows: Equestrian pitch for leisure land use.,/data/tessera_dataset/image-emb-text/images3/a814580969_US_19.jpg,-75.51057255,40.563020800000004
gated_highres,skatepark,64,0.553607702255249,n10676093447_CH_20,An aerial image. It shows: Bench.,/data/tessera_dataset/image-emb-text/images2/n10676093447_CH_20.jpg,6.839335058305405,46.461602346583504
gated_highres,skatepark,65,0.553607702255249,n10588797000_CH_21,An aerial image. It shows: Picnic table located in leisure land area.,/data/tessera_dataset/image-emb-text/images7/n10588797000_CH_21.jpg,8.164865809823457,47.603379571057026
gated_highres,skatepark,66,0.553607702255249,a999905201_CH_20,An aerial image. It shows: Parking lane area.,/data/tessera_dataset/image-emb-text/images3/a999905201_CH_20.jpg,7.125455499999999,47.4059616
gated_highres,skatepark,67,0.553607702255249,a675379047_FI_20,An aerial image. It shows: Playground area for leisure land.,/data/tessera_dataset/image-emb-text/images7/a675379047_FI_20.jpg,24.95462788870458,60.18633282264026
gated_highres,skatepark,68,0.553607702255249,w892983707_FI_21,An aerial image. It shows: Marked footway crossing with asphalt surface and crossing island.,/data/tessera_dataset/image-emb-text/images4/w892983707_FI_21.jpg,26.043548796965233,61.20228297000149
gated_highres,skatepark,69,0.553607702255249,n10873052435_CH_20,An aerial image. It shows: Concrete bench.,/data/tessera_dataset/image-emb-text/images6/n10873052435_CH_20.jpg,5.998791209986245,46.18881581489516
gated_highres,skatepark,70,0.553607702255249,a765600717_US_19,An aerial image. It shows: Karting raceway road for racing enthusiasts.,/data/tessera_dataset/image-emb-text/images4/a765600717_US_19.jpg,-93.51189059768868,45.166645218257145
gated_highres,skatepark,71,0.553607702255249,a206190664_US_19,An aerial image. It shows: Cemetery.,/data/tessera_dataset/image-emb-text/images7/a206190664_US_19.jpg,-74.93479453913812,40.02361353104895
gated_highres,skatepark,72,0.553607702255249,w820530183_US_20,An aerial image. It shows: Driveway.,/data/tessera_dataset/image-emb-text/images3/w820530183_US_20.jpg,-86.0949697,40.7287665
gated_highres,skatepark,73,0.553607702255249,a628405457_US_20,An aerial image. It shows: Dog park with grassy surface enclosed by fence.,/data/tessera_dataset/image-emb-text/images3/a628405457_US_20.jpg,-90.46225252575238,42.73262089720293
gated_highres,skatepark,74,0.553607702255249,w128671999_CH_19,An aerial image. It shows: Compacted driveway serving as service road.,/data/tessera_dataset/image-emb-text/images7/w128671999_CH_19.jpg,8.774037262192248,47.392431988782086
gated_highres,skatepark,75,0.553607702255249,a525567214_CH_20,An aerial image. It shows: Miniature golf course.,/data/tessera_dataset/image-emb-text/images2/a525567214_CH_20.jpg,6.962682542694094,46.323113553223266
gated_highres,skatepark,76,0.553607702255249,a47777628_US_20,An aerial image. It shows: Commercial building.,/data/tessera_dataset/image-emb-text/images6/a47777628_US_20.jpg,-78.58509864999999,35.82537405
gated_highres,skatepark,77,0.553607702255249,n5394180853_CH_19,An aerial image. It shows: Picnic table located in leisure land area.,/data/tessera_dataset/image-emb-text/images5/n5394180853_CH_19.jpg,8.939542516060724,47.225010267334724
gated_highres,skatepark,78,0.553607702255249,w729749465_US_20,An aerial image. It shows: Bridge leading to river rafting attraction.,/data/tessera_dataset/image-emb-text/images3/w729749465_US_20.jpg,-121.97094956879567,37.39731681318336
gated_highres,skatepark,79,0.553607702255249,a828034280_CH_19,An aerial image. It shows: Miniature golf leisure land.,/data/tessera_dataset/image-emb-text/images3/a828034280_CH_19.jpg,9.66328988450974,46.787115949888616
gated_highres,skatepark,80,0.553607702255249,w778297044_CH_19,An aerial image. It shows: Paved steps.,/data/tessera_dataset/image-emb-text/images6/w778297044_CH_19.jpg,8.704003204694732,47.34534661184824
gated_highres,skatepark,81,0.553607702255249,n370382915_CH_20,An aerial image. It shows: Bench for seating.,/data/tessera_dataset/image-emb-text/images6/n370382915_CH_20.jpg,6.8395161,46.4595418
gated_highres,skatepark,82,0.553607702255249,n370382804_CH_20,An aerial image. It shows: Bench.,/data/tessera_dataset/image-emb-text/images3/n370382804_CH_20.jpg,6.835473114491515,46.46136077017971
gated_highres,skatepark,83,0.553607702255249,a982800272_US_21,An aerial image. It shows: Schoolyard with asphalt surface.,/data/tessera_dataset/image-emb-text/images6/a982800272_US_21.jpg,-71.52065705978015,42.81645317434618
gated_highres,skatepark,84,0.553607702255249,n2318114062_US_19,An aerial image. It shows: Historic memorial featuring sculpture.,/data/tessera_dataset/image-emb-text/images2/n2318114062_US_19.jpg,-75.1420353,39.9478581
gated_highres,skatepark,85,0.553607702255249,n2528590628_US_21,An aerial image. It shows: Disc golf course on leisure land.,/data/tessera_dataset/image-emb-text/images5/n2528590628_US_21.jpg,-96.9178847,46.8306974
gated_highres,skatepark,86,0.553607702255249,a218115757_US_20,An aerial image. It shows: Basketball court in the leisure land pitch.,/data/tessera_dataset/image-emb-text/images7/a218115757_US_20.jpg,-118.09581341807069,33.946753410079744
gated_highres,skatepark,87,0.553607702255249,n4007930896_CH_18,An aerial image. It shows: Bicycle rental service.,/data/tessera_dataset/image-emb-text/images2/n4007930896_CH_18.jpg,8.794305736276613,46.167775722299595
gated_highres,skatepark,88,0.553607702255249,a356923507_US_20,An aerial image. It shows: Park.,/data/tessera_dataset/image-emb-text/images2/a356923507_US_20.jpg,-84.5089719,39.0889997
gated_highres,skatepark,89,0.553607702255249,a988200178_US_21,An aerial image. It shows: Asphalt surface in schoolyard.,/data/tessera_dataset/image-emb-text/images2/a988200178_US_21.jpg,-89.57421231966066,40.70911622188734
gated_highres,skatepark,90,0.553607702255249,a932662697_US_21,An aerial image. It shows: Parking area.,/data/tessera_dataset/image-emb-text/images4/a932662697_US_21.jpg,-119.34160490853372,46.25899159296738
gated_highres,skatepark,91,0.553607702255249,a1098813714_US_21,An aerial image. It shows: Miniature golf leisure land.,/data/tessera_dataset/image-emb-text/images6/a1098813714_US_21.jpg,-77.66584390853825,39.64424613245517
gated_highres,skatepark,92,0.553607702255249,a311212255_US_19,An aerial image. It shows: Playground with sand surface.,/data/tessera_dataset/image-emb-text/images6/a311212255_US_19.jpg,-74.70442677509115,40.93409476325067
gated_highres,skatepark,93,0.553607702255249,a263567597_US_21,An aerial image. It shows: Parking area.,/data/tessera_dataset/image-emb-text/images4/a263567597_US_21.jpg,-78.4593007,37.247437500000004
gated_highres,skatepark,94,0.553607702255249,a737383733_US_19,An aerial image. It shows: Basketball court on pitch.,/data/tessera_dataset/image-emb-text/images5/a737383733_US_19.jpg,-74.95040631518927,40.05035519022808
gated_highres,skatepark,95,0.553607702255249,n3639848872_CH_18,An aerial image. It shows: Fountain.,/data/tessera_dataset/image-emb-text/images4/n3639848872_CH_18.jpg,8.781244628604739,46.16806191311227
gated_highres,skatepark,96,0.553607702255249,a674360361_US_21,An aerial image. It shows: Fenced dog park for leisure activities on land.,/data/tessera_dataset/image-emb-text/images7/a674360361_US_21.jpg,-93.482664,41.6428593
gated_highres,skatepark,97,0.553607702255249,n7286344182_US_20,An aerial image. It shows: Veterinary facility.,/data/tessera_dataset/image-emb-text/images3/n7286344182_US_20.jpg,-83.24186624725556,42.227926703981225
gated_highres,skatepark,98,0.553607702255249,n8842137373_CH_20,An aerial image. It shows: Parking area.,/data/tessera_dataset/image-emb-text/images6/n8842137373_CH_20.jpg,6.947618509979957,46.25906913201119
gated_highres,skatepark,99,0.553607702255249,a684485081_US_20,An aerial image. It shows: Playground area for leisure activities on the land.,/data/tessera_dataset/image-emb-text/images7/a684485081_US_20.jpg,-80.26727693988495,35.82852691457671
gated_highres,skatepark,100,0.553607702255249,a196819801_US_18,An aerial image. It shows: Parking area.,/data/tessera_dataset/image-emb-text/images7/a196819801_US_18.jpg,-121.51058137548905,38.67148550860489
gated_highres,ferris wheel,1,0.5535183548927307,n2771974685_CH_18,An aerial image. It shows: Pylon used for aerialway.,/data/tessera_dataset/image-emb-text/images7/n2771974685_CH_18.jpg,7.949580180980872,46.57398417227531
gated_highres,ferris wheel,2,0.5535183548927307,a1154711645_CH_19,An aerial image. It shows: View of roof of building.,/data/tessera_dataset/image-emb-text/images3/a1154711645_CH_19.jpg,8.96458656178571,47.21838157149188
gated_highres,ferris wheel,3,0.5535183548927307,n287564778_FI_20,An aerial image. It shows: Attraction that is roller coaster. It is popular tourism spot.,/data/tessera_dataset/image-emb-text/images3/n287564778_FI_20.jpg,24.939741314051137,60.18826316921627
gated_highres,ferris wheel,4,0.5535183548927307,w801411764_US_19,An aerial image. It shows: Lift movable bridge on primary highway.,/data/tessera_dataset/image-emb-text/images3/w801411764_US_19.jpg,-73.88471919160774,40.572864730104186
gated_highres,ferris wheel,5,0.5535183548927307,n4989082252_US_20,An aerial image. It shows: Historic train attraction.,/data/tessera_dataset/image-emb-text/images3/n4989082252_US_20.jpg,-103.26391726431113,44.072265046034076
gated_highres,ferris wheel,6,0.5535183548927307,n6268464704_CH_18,An aerial image. It shows: Pylon for aerialway.,/data/tessera_dataset/image-emb-text/images7/n6268464704_CH_18.jpg,8.277678173686887,46.76807962721777
gated_highres,ferris wheel,7,0.5535183548927307,n7051859068_CH_19,An aerial image. It shows: Pylon for aerialway.,/data/tessera_dataset/image-emb-text/images6/n7051859068_CH_19.jpg,9.6748352,46.7829638
gated_highres,ferris wheel,8,0.5535183548927307,n9579281457_CH_19,An aerial image. It shows: Pylon for aerialway.,/data/tessera_dataset/image-emb-text/images4/n9579281457_CH_19.jpg,9.5972526,46.8004325
gated_highres,ferris wheel,9,0.5535183548927307,n5352839847_CH_18,An aerial image. It shows: Pylon for aerialway.,/data/tessera_dataset/image-emb-text/images7/n5352839847_CH_18.jpg,8.225453457098217,46.74606755414679
gated_highres,ferris wheel,10,0.5535183548927307,n2771974702_CH_18,An aerial image. It shows: Pylon used for aerialway.,/data/tessera_dataset/image-emb-text/images7/n2771974702_CH_18.jpg,7.949304,46.5753217
gated_highres,ferris wheel,11,0.5535183548927307,n9916140086_US_21,An aerial image. It shows: Mast tower used for communication.,/data/tessera_dataset/image-emb-text/images6/n9916140086_US_21.jpg,-86.3054921,32.7187941
gated_highres,ferris wheel,12,0.5535183548927307,n5352839849_CH_18,An aerial image. It shows: Pylon for aerialway.,/data/tessera_dataset/image-emb-text/images6/n5352839849_CH_18.jpg,8.233484737617815,46.748393153125356
gated_highres,ferris wheel,13,0.5535183548927307,n6504660872_CH_19,An aerial image. It shows: Pylon for aerialway.,/data/tessera_dataset/image-emb-text/images4/n6504660872_CH_19.jpg,9.65325233602513,46.7805468496533
gated_highres,ferris wheel,14,0.5535183548927307,n7051859067_CH_19,An aerial image. It shows: Pylon used for aerialway.,/data/tessera_dataset/image-emb-text/images5/n7051859067_CH_19.jpg,9.673523573424623,46.78298140610397
gated_highres,ferris wheel,15,0.5535183548927307,n2389489161_CH_18,An aerial image. It shows: Pylon used for aerialway.,/data/tessera_dataset/image-emb-text/images4/n2389489161_CH_18.jpg,7.974937575451683,46.579221127211795
gated_highres,ferris wheel,16,0.5535183548927307,n287560868_FI_20,An aerial image. It shows: Big wheel attraction.,/data/tessera_dataset/image-emb-text/images3/n287560868_FI_20.jpg,24.939215664617485,60.188006587881496
gated_highres,ferris wheel,17,0.5535183548927307,n2186928094_CH_20,An aerial image. It shows: Power tower.,/data/tessera_dataset/image-emb-text/images3/n2186928094_CH_20.jpg,7.668908865920369,46.29072522010238
gated_highres,ferris wheel,18,0.5535183548927307,n2398721931_CH_19,An aerial image. It shows: Pylon for aerialway.,/data/tessera_dataset/image-emb-text/images6/n2398721931_CH_19.jpg,8.999286480524532,47.2844518064161
gated_highres,ferris wheel,19,0.5535183548927307,w729764512_US_20,An aerial image. It shows: Roller coaster attraction with siding.,/data/tessera_dataset/image-emb-text/images3/w729764512_US_20.jpg,-121.97099577587072,37.397797272721654
gated_highres,ferris wheel,20,0.5535183548927307,n5353295588_CH_18,An aerial image. It shows: Pylon used for aerialway.,/data/tessera_dataset/image-emb-text/images4/n5353295588_CH_18.jpg,8.214851256469098,46.75553996454437
gated_highres,ferris wheel,21,0.5535183548927307,n7538624864_CH_19,An aerial image. It shows: Pylon used for aerialway.,/data/tessera_dataset/image-emb-text/images4/n7538624864_CH_19.jpg,9.676389612327853,46.78397254449558
gated_highres,ferris wheel,22,0.5535183548927307,n2771974725_CH_18,An aerial image. It shows: Pylon for aerialway.,/data/tessera_dataset/image-emb-text/images5/n2771974725_CH_18.jpg,7.948329187856574,46.58005871144262
gated_highres,ferris wheel,23,0.5535183548927307,n5352835007_CH_18,An aerial image. It shows: Pylon used for aerialway.,/data/tessera_dataset/image-emb-text/images4/n5352835007_CH_18.jpg,8.209602302375982,46.733717898068015
gated_highres,ferris wheel,24,0.5535183548927307,n6568870467_US_19,An aerial image. It shows: Popular tourist attraction featuring big wheel.,/data/tessera_dataset/image-emb-text/images3/n6568870467_US_19.jpg,-74.2371864,39.5683228
gated_highres,ferris wheel,25,0.5535183548927307,n5352835014_CH_18,An aerial image. It shows: Pylon for aerialway.,/data/tessera_dataset/image-emb-text/images5/n5352835014_CH_18.jpg,8.214098897552288,46.73852559507182
gated_highres,ferris wheel,26,0.5535183548927307,n1962229656_US_20,An aerial image. It shows: Lattice structure tower used for power transmission.,/data/tessera_dataset/image-emb-text/images2/n1962229656_US_20.jpg,-80.8786478,36.0235304
gated_highres,ferris wheel,27,0.5535183548927307,n2389489164_CH_18,An aerial image. It shows: Pylon used for aerialway.,/data/tessera_dataset/image-emb-text/images6/n2389489164_CH_18.jpg,7.9749570815332795,46.57993007805973
gated_highres,ferris wheel,28,0.5535183548927307,n7538624882_CH_19,An aerial image. It shows: Pylon used for aerialway.,/data/tessera_dataset/image-emb-text/images4/n7538624882_CH_19.jpg,9.65319650382422,46.79251876579754
gated_highres,ferris wheel,29,0.5535183548927307,n1404471386_FI_20,An aerial image. It shows: Attraction spot for tourism.,/data/tessera_dataset/image-emb-text/images2/n1404471386_FI_20.jpg,24.940185156518837,60.1882199000324
gated_highres,ferris wheel,30,0.5535183548927307,n2906339593_US_21,An aerial image. It shows: Lattice structure tower used for power transmission.,/data/tessera_dataset/image-emb-text/images2/n2906339593_US_21.jpg,-83.58492588516047,41.08340627066749
gated_highres,ferris wheel,31,0.5535183548927307,w1020306410_CH_18,An aerial image. It shows: Minor power line.,/data/tessera_dataset/image-emb-text/images4/w1020306410_CH_18.jpg,7.938739050840075,47.041670639470986
gated_highres,ferris wheel,32,0.5535183548927307,w723018578_US_20,"An aerial image. It shows: Roller coaster, exhilarating and thrilling attraction.",/data/tessera_dataset/image-emb-text/images2/w723018578_US_20.jpg,-121.9752503,37.3971036
gated_highres,ferris wheel,33,0.5535183548927307,n1863109279_CH_21,An aerial image. It shows: Power pole.,/data/tessera_dataset/image-emb-text/images7/n1863109279_CH_21.jpg,8.194227443302276,47.60648215273142
gated_highres,ferris wheel,34,0.5535183548927307,n5921689524_US_20,"An aerial image. It shows: Water tower, man-made.",/data/tessera_dataset/image-emb-text/images4/n5921689524_US_20.jpg,-79.50995611725239,36.09805114227514
